event,group,stroke_speed,velocity_mean,velocity_median,velocity_std_dev,velocity_minimum,velocity_maximum,velocity_data_range,velocity_iqr,velocity_skewness,velocity_kurtosis,acceleration_mean,acceleration_median,acceleration_std_dev,acceleration_minimum,acceleration_maximum,acceleration_data_range,acceleration_iqr,acceleration_skewness,acceleration_kurtosis,jerk_mean,jerk_median,jerk_std_dev,jerk_minimum,jerk_maximum,jerk_data_range,jerk_iqr,jerk_skewness,jerk_kurtosis,velocity_x_mean,velocity_x_median,velocity_x_std_dev,velocity_x_minimum,velocity_x_maximum,velocity_x_data_range,velocity_x_iqr,velocity_x_skewness,velocity_x_kurtosis,acceleration_x_mean,acceleration_x_median,acceleration_x_std_dev,acceleration_x_minimum,acceleration_x_maximum,acceleration_x_data_range,acceleration_x_iqr,acceleration_x_skewness,acceleration_x_kurtosis,jerk_x_mean,jerk_x_median,jerk_x_std_dev,jerk_x_minimum,jerk_x_maximum,jerk_x_data_range,jerk_x_iqr,jerk_x_skewness,jerk_x_kurtosis,velocity_y_mean,velocity_y_median,velocity_y_std_dev,velocity_y_minimum,velocity_y_maximum,velocity_y_data_range,velocity_y_iqr,velocity_y_skewness,velocity_y_kurtosis,acceleration_y_mean,acceleration_y_median,acceleration_y_std_dev,acceleration_y_minimum,acceleration_y_maximum,acceleration_y_data_range,acceleration_y_iqr,acceleration_y_skewness,acceleration_y_kurtosis,jerk_y_mean,jerk_y_median,jerk_y_std_dev,jerk_y_minimum,jerk_y_maximum,jerk_y_data_range,jerk_y_iqr,jerk_y_skewness,jerk_y_kurtosis
3,1,348.8620690229661,1650.032324052603,533.1434786491562,2987.611113384183,0.0,14611.410930291118,14611.410930291118,958.0821066200249,2.743904663235868,7.119507818405536,276959.8771753588,91009.4678416334,480927.1572331487,0.0,2761327.856211108,2761327.856211108,130793.6307995728,2.8939135780541583,9.29564225992434,48920062.72942535,15449007.025279557,83094635.49582946,0.0,422038485.3560984,422038485.3560984,31947206.882646,2.742209494569703,7.6912431642557,1264.9205738270587,599.779968136845,2443.003920595162,0.0,14594.645891329821,14594.645891329821,799.7066241824477,4.088130625628576,17.2752996648755,141586.23874777064,39970.66779757948,305265.5964710773,0.0,1458929.3746117153,1458929.3746117153,64952.335171071405,3.2102453832658853,9.732447942079379,24466569.614862792,4994501.220425891,50583246.18821363,0.0,291678871.27283865,291678871.27283865,11986802.929020857,3.2627732835943934,11.356443269620069,1110.9132114232714,699.7432961596489,1236.1975388636845,0.0,6397.652993459717,6397.652993459717,799.7066241824735,2.4915482070897594,6.66208680733955,96215.10748417841,39970.66779758258,165124.71410997302,0.0,929318.0262937843,929318.0262937843,69948.66864576873,3.0734714550949738,9.88830634534469,15220085.298033025,4994501.220425489,27001865.65117931,0.0,156827338.32136044,156827338.32136044,9239827.257786637,3.123722913000076,10.622437675880557
4,1,621.665521657451,1340.0630416617519,428.6872154547049,3219.502532407875,0.0,23486.382830554576,23486.382830554576,892.8944644173664,5.039704912029605,27.621159831623093,218234.71259992293,69734.34286333088,533281.2073204641,0.0,4584382.837256873,4584382.837256873,135042.28696730908,5.202426192747923,31.908111923221618,40017977.65218353,11847662.89279571,95616351.69238111,0.0,692227552.2763436,692227552.2763436,25481123.52367582,4.850703969244273,26.395830120993885,2198.3771148087376,1198.6103242710017,3345.2091868228754,0.0,23472.785516973396,23472.785516973396,2122.539115896413,4.0131526617196895,19.43303515662487,149537.44290306722,49884.26074475655,335115.71252042876,0.0,2344560.255003557,2344560.255003557,109745.3736384647,4.895620537633242,25.766171762459223,19216803.18771036,3986119.32981917,52109750.94941382,0.0,458403722.92922974,458403722.92922974,10463563.240778081,5.500090591263848,35.493487679170535,1249.9269742397717,799.0735495140231,1331.4267157554532,0.0,7890.85130145063,7890.85130145063,1298.4945179601511,2.5699421804719815,8.171859850752517,78005.82751625117,39907.408595805675,140696.15585298493,0.0,1067523.17993779,1067523.17993779,59861.112893706304,4.6223842949834255,23.562726621196692,10516865.999256024,3986119.3298193896,22563960.665201467,0.0,185354548.8366016,185354548.8366016,6975708.827183998,4.955375800593768,28.083225083895638
2,1,304.6475351664379,1548.6887473872268,448.97388496717986,3004.9868027940697,0.0,12645.001825274694,12645.001825274694,558.0958581020587,2.5593097162395892,5.303336900415288,263967.960584938,66609.79406725692,490587.4009061004,0.0,2383160.781006297,2383160.781006297,106125.54185964553,2.6598409267394283,6.925961261304476,47671469.42847787,11540376.849049201,85920942.974721,0.0,364713989.740297,364713989.740297,25863769.710866794,2.472831563684935,5.334056673329421,1391.1567587407487,549.9416561897035,2621.024802559563,0.0,11698.75886803553,11698.75886803553,699.9257442414583,3.0848399333020824,8.404815015076894,162055.16525519296,49989.39259713593,314924.46773722395,0.0,1309722.0860449742,1309722.0860449742,49989.39259713376,2.56543755634883,5.169577022435832,25472411.44652395,4998408.973961339,51103813.60118934,0.0,247921085.1084752,247921085.1084752,8997136.153129106,2.701881788732196,6.99292055311924,982.1180284276692,599.9363522069502,1112.09480402392,0.0,5199.448385793568,5199.448385793568,699.9257442414507,2.383490144233021,5.559473224399883,77368.1983887982,29993.63555828053,139279.47613845073,0.0,619868.468204491,619868.468204491,49989.392597132406,2.6899448929528744,6.0134519067812615,11970215.776602997,3998727.1791686127,22127125.023260303,0.0,113963724.60631503,113963724.60631503,6997772.563545441,2.920500545063505,8.389702369501045
3,1,284.814449504619,1280.7410275152083,414.97314615885364,2434.8545301228305,0.0,16002.879872407646,16002.879872407646,575.3802087965925,3.566460974461859,14.99370439397319,217563.14475322567,66752.4043375177,397936.93844503415,0.0,3050198.646629179,3050198.646629179,104079.58985530201,3.711172462894734,18.08719105774793,39144402.71229273,11411044.826370085,69634667.96815374,0.0,465039100.7287205,465039100.7287205,26277381.0088852,3.5362230993472563,15.594555495370905,1109.5720661399478,499.99235079146007,2170.4515198451436,0.0,15699.759814851846,15699.759814851846,699.9892911080241,4.700871759812418,26.236822957136205,107980.56702842182,29999.08210199655,234420.6820802767,0.0,1569951.9633378144,1569951.9633378144,59998.164203989894,4.336450958810194,22.07015222762846,17418780.955790956,3999816.4218033114,37605075.36213473,0.0,312985635.0061212,312985635.0061212,9499564.001783201,4.612831826709216,27.63759726214759,991.1240776448377,699.9892911079818,1216.1373925411547,0.0,6799.895970763864,6799.895970763864,799.9877612663365,2.9790301196979647,9.395219349264856,76437.0551538235,39998.77613599131,135374.85771009323,0.0,709978.2764139167,709978.2764139167,39998.77613599554,3.2560552865005254,9.881947593397893,11985463.89330619,4999770.527253949,22261237.7376979,0.0,125994217.28681125,125994217.28681125,6499701.6854306925,3.354945828766606,11.84844963504969
4,1,644.2018295722236,1499.8336696737147,602.8465282167311,3086.1540249036743,0.0,19120.65921176091,19120.65921176091,846.7147707728502,4.144751160272278,17.744463246359224,260232.18970392967,99084.97005289943,510428.84634004656,0.0,3795742.5076100724,3795742.5076100724,177256.61154277928,4.281849367209797,20.9616966579173,47081377.88962773,17830449.46768924,91387739.46780536,0.0,570759594.0024959,570759594.0024959,30426395.412257522,3.9882713932111113,17.07882315678437,2048.063186215492,999.9721136808574,3066.6803420654096,0.0,18899.47294856779,18899.47294856779,1799.949804625407,3.3356290565975333,12.932980668851517,146278.97000750975,54996.932547664335,314418.2722847993,0.0,1889894.5911833106,1889894.5911833106,89994.98053253902,4.3465251907377445,19.374489160351313,22107241.337173235,6499456.231940651,51049238.478725694,0.0,375968545.1091599,375968545.1091599,12998912.463882007,4.685673835994267,24.757915349868913,1152.5994362952868,799.9776909446692,1211.5381713936893,0.0,8499.76296628711,8499.76296628711,1099.9693250488442,2.982274458563027,12.705888298645313,79701.43700757605,49997.211406965995,130924.17119600036,0.0,1099938.6509533098,1099938.6509533098,69996.09596974445,5.0095427938457595,29.589941896524795,11588316.193761848,5999498.060252555,21466225.77921743,0.0,194983686.9582227,194983686.9582227,8999247.090378825,5.146488361764216,33.227601137418226
1,1,332.02849608301585,1154.7596388426077,446.78965304479726,2498.0174084228233,0.0,12991.134262823447,12991.134262823447,520.8183094158666,3.342038597458409,10.466205942464999,195923.72286940576,54217.43127599105,420428.73954150203,0.0,2430548.0563111394,2430548.0563111394,68928.24003625682,3.3019505714177577,11.481989555687408,35817593.13394867,8473928.914952869,74513863.18621582,0.0,372489555.1700303,372489555.1700303,15083864.912265541,3.0742860203886586,9.180423783060498,1205.522789927758,699.3364250962148,2000.810779473799,0.0,12188.43483739116,12188.43483739116,799.2416286813888,4.263564277448418,19.108060450804185,109635.59283572869,39924.198813579875,230798.23340167158,0.0,1217688.0638141842,1217688.0638141842,69867.34792376419,3.633687386849417,12.410659875281624,16937035.54435547,4985794.013056198,38931092.25230635,0.0,228349365.7980127,228349365.7980127,5982952.815668462,3.625903452590475,13.728025210235208,932.4485667949501,599.4312215110409,1243.7460651860752,0.0,7392.985065302835,7392.985065302835,574.4549206147475,3.8535414139144533,15.992427872976416,68276.16608699138,29943.149110185906,141221.0876342464,0.0,738597.6780512272,738597.6780512272,39924.19881357973,3.833707983178193,14.004352911582474,10220877.726766896,2991476.4078342295,23574102.067312047,0.0,147579502.78648856,147579502.78648856,3988635.2104456616,3.9775256821853495,16.90816136432942
4,1,730.1953166417804,1501.1175707330847,546.9441432819613,3140.1034782848187,0.0,23048.21201490491,23048.21201490491,1174.2185891506786,4.676307547449287,24.049457355173768,249018.33730655123,102420.12882644364,514523.63863813743,0.0,4509518.213520558,4509518.213520558,178137.5273150139,4.949115361176513,29.1801766189846,44618281.21020321,17027947.603416454,91788277.28519107,0.0,681408259.2632334,681408259.2632334,34282885.89832639,4.5993307697502415,23.883700056780707,2328.734413677116,1199.9662042307193,3367.0598386103693,0.0,22999.35224775596,22999.35224775596,2199.938041089582,3.475218833449036,14.761403144305756,160440.96257529786,59996.62047066296,345477.71407612244,0.0,2359867.071846075,2359867.071846075,119993.24094130391,4.710328528563838,23.385547596504964,23478016.244213577,5999493.077737979,56658120.82905301,0.0,465960629.03763336,465960629.03763336,16998563.720255423,4.991639381288129,28.25211456168367,1301.6026860098345,999.9718368589208,1277.6401606253958,0.0,7799.780327499505,7799.780327499505,1274.9640919951405,2.3661747617271436,7.68625455721237,83311.890067302,49997.18372555251,132604.691394218,0.0,989944.2377659272,989944.2377659272,79995.4939608827,4.612234589012963,24.383818524480848,11257523.381037444,4999577.56478162,21224712.396370966,0.0,176985045.79326007,176985045.79326007,9249218.494844994,4.9846929388877586,29.635457976609402
2,1,315.58998046534117,2069.2246729470467,509.57392143171,4181.294549320246,0.0,17073.722476159273,17073.722476159273,493.6085579908887,2.5193750944029136,4.968555094831311,369135.56127509166,81501.13354814427,687587.422694893,0.0,3391923.305410344,3391923.305410344,166216.35338239025,2.5494514668926778,6.195680628427369,68423796.45589668,16026942.32921013,120650816.39010489,0.0,510456925.07482165,510456925.07482165,52533360.86818379,2.3654756654238227,4.712503080195926,1582.6758278902885,649.4566212933637,3271.0597860997545,0.0,16386.290137247932,16386.290137247932,674.4357221123383,3.305877869737117,9.862483408895612,174984.84730852747,29949.862930778174,392104.3888179057,0.0,1657225.748836387,1657225.748836387,49916.438217963514,2.689516554024013,5.819326743922441,29482898.018931843,4987470.971082683,64034990.446034186,0.0,329173084.09145737,329173084.09145737,7979953.5537323,2.7841103047442544,7.494645872639738,1340.5450772850193,799.3312262072169,1759.1901094331229,0.0,9092.392698107093,9092.392698107093,949.20583112107,2.6166703256214143,7.0264383383417535,121850.81219782315,39933.15057437081,207024.18263547923,0.0,958395.6137848985,958395.6137848985,59899.72586155614,2.4506338821740403,5.353050620140104,19999758.594041582,6483712.262407485,33666315.70463822,0.0,186531414.31849253,186531414.31849253,14962412.913248071,2.581820780747171,7.339195224297137
1,1,364.04731722691696,617.0518040334179,460.0368454997947,876.704800358707,0.0,5720.204276027107,5720.204276027107,510.35013735243916,4.275444300322761,20.23507623240758,97234.05847784999,61083.68521916392,141405.63543119634,0.0,1001661.1676186286,1001661.1676186286,81507.08958043976,4.552673958988351,23.96633554559052,17455848.865079265,11138525.899038779,25356601.71036046,0.0,157305032.48490793,157305032.48490793,14575606.687940404,4.22260425548424,19.276240519988576,766.4410939117079,599.8234648004631,881.6576213350817,0.0,5698.322915604462,5698.322915604462,699.7940422672059,3.9226448887090943,19.013221224489907,56936.17804540796,29982.349077103027,103715.64960251517,0.0,659611.6796962656,659611.6796962656,57466.169064446316,4.773552017589804,23.347551773587764,8380657.940739797,2997352.751047631,17876055.516711745,0.0,122891462.79294738,122891462.79294738,5994705.502094933,4.899785919065616,25.494654790510264,1039.6940056541423,899.7351972006946,756.7889367684095,0.0,2999.1173240023486,2999.1173240023486,999.705774667455,0.8654194470745218,0.17505875123234332,44006.35106478033,29982.34907710303,35965.36898241316,0.0,139917.629026483,139917.629026483,49970.58179517299,0.9190956753626577,0.014866391587520967,4662548.723851644,2997352.75104766,4225793.6441939585,0.0,15985881.338920332,15985881.338920332,4995587.918412634,1.3054775199000421,0.8900119594151141
3,1,119.49291561926645,1206.9955946141554,252.8527696614583,4389.928826833587,0.0,30527.92282781017,30527.92282781017,491.161340871321,5.955769688140929,35.44970067582151,208462.58079881608,39997.17054058003,717326.2306151722,0.0,5954051.86281455,5954051.86281455,83516.69422073169,6.109561558172164,41.07073870225151,38746959.34568579,7914081.474766771,127464829.17732912,0.0,900641761.3722636,900641761.3722636,16723897.295104625,5.69214979038203,33.880708689081686,1134.002443389836,399.98585245269766,4321.306551573247,0.0,30098.935397065496,30098.935397065496,399.9858524526978,6.408554187737563,39.953811488533084,102866.28630407431,19998.5852702889,449734.1729370908,0.0,3009787.0831784797,3009787.0831784797,24998.23158786548,6.145941267869337,36.586189546532694,17548137.89494905,2999681.691443853,72331853.87415831,0.0,599936338.2888558,599936338.2888558,3999575.588592573,6.398988002768272,43.62074433282509,817.3623941424808,499.98231556588905,1228.8309500042626,0.0,7199.745344148565,7199.745344148565,499.98231556590355,3.934224322006584,16.06995879801405,64935.165425819825,29997.87790543197,126647.52042987096,0.0,719949.0697304328,719949.0697304328,44996.81685815224,4.004944918374399,16.481650632868874,9498992.022907043,2999681.6914446466,20009225.55974277,0.0,143984721.18933016,143984721.18933016,7749177.702897633,4.409453710438301,22.316480475718375
4,1,495.74255449032734,1071.0744202884396,501.5251260190203,3166.5477283237406,0.0,27330.132866916276,27330.132866916276,748.4610715852091,7.601124712232561,58.53636848016773,168410.38489676025,71142.2125433432,521909.42103865824,0.0,5327983.110829173,5327983.110829173,120067.75430521753,7.8096329246739655,66.99246336655327,29552233.99630217,10748135.148772867,92879626.43937051,0.0,805678075.4461178,805678075.4461178,19998963.705742456,7.324316799005778,56.431150233675886,1561.1546921875313,599.7656444562351,3292.7824258563082,0.0,25590.00083013243,25590.00083013243,1099.5703481697503,5.828323088365846,38.89146644445955,90335.89363961987,29976.56902249963,325557.5822673008,0.0,2597969.3152832696,2597969.3152832696,49960.94837083212,7.25766520250455,52.46258275450594,13368937.715708042,2996486.0397281894,52141648.67845013,0.0,515395598.83315265,515395598.83315265,5493557.739500751,7.70528951707512,64.01589869681828,1052.0889013169651,799.6875259416294,1221.9151758382366,0.0,9596.250311299662,9596.250311299662,1099.5703481697117,4.392995370301125,27.28622458724134,68108.52814670872,39968.75869666693,127572.90142601411,0.0,1089148.6744841386,1089148.6744841386,49960.94837083495,6.359976667149664,44.88419748271675,9252662.974023962,3995314.7196367756,21206915.182680655,0.0,204759879.38138798,204759879.38138798,6991800.759365104,6.649668728855011,51.81438375892694
3,1,325.812075083409,787.2319220681168,301.198610908502,1945.619983356122,0.0,14144.316943613852,14144.316943613852,506.5630786981817,5.943080080311207,36.77297302505281,133305.70585415105,44999.39782213742,327763.96699577064,0.0,2765696.871109785,2765696.871109785,84595.2267692997,5.912024648886998,39.95046858459925,25420636.71346074,8596246.727359273,59109704.90290665,0.0,418029218.9464799,418029218.9464799,16967547.15475171,5.458121465373797,32.36379529945199,1021.1837115994182,550.0160857202166,1955.06421464824,0.0,13800.40360534348,13800.40360534348,725.0212039039193,5.487980529579261,32.3776496431896,67146.78462288708,20001.16988766827,197903.52712155168,0.0,1400081.8921367947,1400081.8921367947,30001.754831502305,6.121865718125861,37.81593730520077,11019834.751494369,3000263.228574612,32803873.531568367,0.0,278024392.5145857,278024392.5145857,6000526.457149423,6.200292393978472,42.68465746694932,735.505381490961,600.0175480584118,635.80532456667,0.0,3100.0906649684625,3100.0906649684625,750.0219350730168,1.382909683247246,1.9218506067582493,46085.16979272057,30001.75483150307,51886.26421668751,0.0,310018.13325885823,310018.13325885823,30001.754831503287,2.5661618359697442,8.092795141798957,6692175.9241727395,4000350.9714327278,8508479.330427395,0.0,56004913.600060314,56004913.600060314,5500482.585720531,2.8294341926419677,10.359706874369772
1,1,306.5632595112091,745.4981371102942,331.59146676703756,1537.972836911549,0.0,9569.197774414031,9569.197774414031,438.3481358081817,4.844613604691253,23.824732604205977,129662.85612021518,55381.125078589175,257448.304194076,0.0,1846364.526477915,1846364.526477915,105931.54452911265,4.838578463996602,26.35899486034945,24737882.19093622,10555425.453936597,46279232.019318536,0.0,280245402.6814241,280245402.6814241,19785648.425385408,4.4515430619382865,21.057504359407176,908.8901647242756,499.8895905983528,1477.6664628754243,0.0,8498.123040171997,8498.123040171997,699.8454268376939,4.119959947892489,18.181889624992376,65425.64145737573,19991.1682230871,162552.32902055528,0.0,879611.4018158325,879611.4018158325,29986.752334627738,4.352278459906057,18.353325103770384,10261855.680972792,2998013.0695865434,25427018.061912168,0.0,172885420.34615734,172885420.34615734,5996026.139172977,4.739749728619659,24.47021764869646,872.9779191912678,699.8454268376862,781.016208515966,0.0,4399.028397265504,4399.028397265504,899.8012630770351,2.354153740495079,7.828814867708304,54218.47139291799,39982.33644617267,79833.1949258526,0.0,499779.2055771775,499779.2055771775,39982.3364461742,4.317920318220401,20.013665117750424,8248054.73604558,4996688.4493108615,13230862.661921263,0.0,93937742.84704502,93937742.84704502,6995363.829035279,4.477804790928783,23.749027596515614
2,1,210.19540104894588,1222.1217952637862,360.4939502291521,2292.499359342618,0.0,11777.644742982146,11777.644742982146,704.3737507079807,3.190333017760302,10.611006885903091,212748.43161095222,62420.008965969166,368956.7101825629,0.0,2326854.599624495,2326854.599624495,239156.36936998757,3.3313138684935817,13.477166836767841,38577067.5927419,12587321.818519987,64118166.080504,0.0,350382462.27656263,350382462.27656263,36843768.48360383,3.175179756381695,11.456585410816375,1085.1816938280908,499.91516232530245,1737.7388874552921,0.0,8998.472921855346,8998.472921855346,799.8642597204839,3.1180013419065973,9.893492266355993,115042.91738029972,29989.820342728024,206411.96765818066,0.0,919687.8238436391,919687.8238436391,79972.85424727428,2.6595659184113223,6.371886473178629,19113555.071250077,4997455.301580381,32595252.304482996,0.0,181907372.97752464,181907372.97752464,16991348.025373742,2.845357311548154,8.932994952234548,874.1373695516668,499.91516232530245,1393.6978656618185,0.0,7598.710467344514,7598.710467344514,549.9066785578331,3.5263721266781745,13.199136360558976,80849.74957893249,19993.21356181912,162482.62383608206,0.0,779735.3289109115,779735.3289109115,29989.82034272758,3.0370432720480833,9.094297086106653,12718161.608080013,2998473.1809483073,25439977.29442088,0.0,153921623.2886747,153921623.2886747,3997964.2412644797,3.3646652834700226,13.000910790249895
3,1,203.423020356037,704.9861543382532,282.70879592592894,1287.392076414241,0.0,6450.6255183029125,6450.6255183029125,482.8664600967412,2.97768043811163,8.094833851977466,109856.0394671778,33173.49622208947,204813.684472448,0.0,1239561.6080864975,1239561.6080864975,61441.89843765363,3.230165235190023,11.190114572177247,19225342.33582858,5354360.308903279,35882439.74762033,0.0,188342658.26111898,188342658.26111898,13716166.907877797,3.0380265016996164,9.0886664152913,654.2355492010029,399.8106134006119,1041.5009241721339,0.0,6297.017161059706,6297.017161059706,449.78694007569726,3.8358011038858484,15.969620484689438,54895.34926238053,19981.06582347212,116552.57474132972,0.0,679356.2379980524,679356.2379980524,29971.598735209194,3.8375898633885055,15.07025137866256,8036960.583582459,1997160.5458202413,17833795.799880076,0.0,130814015.7512179,130814015.7512179,3994321.091640298,4.316760989324809,21.46579080667765,769.127196965589,599.7159201009179,768.3581181103732,0.0,4797.727360807448,4797.727360807448,699.6685734510637,2.906275435243886,11.217438417731746,57088.75949563425,29971.598735208205,90344.20197301866,0.0,479545.5797633417,479545.5797633417,42459.764874879416,3.0921351083864868,10.085369756906497,8280679.810263532,2995740.818730527,14177217.11970388,0.0,95863706.19936262,95863706.19936262,5741836.569232584,3.456604021687087,14.363080958331672
4,1,377.92280253455436,642.4562895241877,434.55387295455273,746.1467201617144,0.0,4299.46997938722,4299.46997938722,526.9292025819857,2.560267236847801,7.274853507276405,96260.25766049509,51614.6024014154,124445.0373809594,0.0,706705.3874568716,706705.3874568716,80658.04142779081,2.711709191716842,7.946406914853176,16308615.979617259,9529873.226565221,22165756.408419937,0.0,123440828.9645198,123440828.9645198,13810688.082354493,2.6221675686170154,6.976788466099761,909.0171299345344,499.8032329537014,1050.1398111511792,0.0,4198.347156811094,4198.347156811094,899.6458193166449,1.9054649781573407,2.8331161923923824,51287.04338731356,29976.39260051528,75039.71093164927,0.0,409677.3655403943,409677.3655403943,39968.523467355444,2.7654686325318085,7.506278277204813,6905227.079304937,2996459.58680528,12158292.486986808,0.0,66920930.77198836,66920930.77198836,4994099.311342041,3.180532771870818,10.061785808596822,805.2385419809544,649.7442028397961,631.743046168275,0.0,3098.780044312882,3098.780044312882,799.6851727259218,1.3085618747614718,1.9014243078712472,48765.01474328937,39968.52346735279,47214.86671599309,0.0,339732.44947251416,339732.44947251416,39968.52346735713,2.612650568585299,11.187728514038142,6114726.473887489,3995279.4490737156,7013844.442467581,0.0,49940993.113423735,49940993.113423735,5992919.173610665,2.86904409688582,12.07012730811493
3,1,242.8862890846685,1081.320946590132,410.191998568485,1767.2418610537147,0.0,7630.016222310568,7630.016222310568,647.3698143640258,2.519373017432036,5.642939062528476,188325.02764778992,67917.69261924594,296445.13756694,0.0,1526096.929858464,1526096.929858464,158987.64829819842,2.529723541234099,6.495609711285901,34625491.32796492,13686114.029169703,53191205.04463054,0.0,252974651.9220089,252974651.9220089,33252278.492606565,2.3743402462027015,5.252035986242172,850.0521837598884,400.0245570634835,1381.7142946669949,0.0,7500.460444940154,7500.460444940154,475.02916151287485,3.339025191796881,11.01056596458374,86063.19790296502,30003.683672592986,162282.5356821609,0.0,750092.0918148322,750092.0918148322,40004.91156345936,2.794144508286491,7.006274138577803,14865237.513225783,4000736.7571340487,26784936.207116194,0.0,150027628.3925225,150027628.3925225,9001657.703551358,2.8714469926671073,8.782688658553669,777.1310405451924,600.0368355952186,905.4191338096357,0.0,5400.331520357029,5400.331520357029,700.0429748610726,3.1093869904705485,12.049426300001006,69163.42104809068,30003.683672593685,117256.72942844206,0.0,740090.8639239722,740090.8639239722,45005.52550888954,3.76259920104663,16.18436289857449,11118930.72761899,5000920.946417357,19406997.10171913,0.0,128023576.22828753,128023576.22828753,7001289.324984182,3.7589291878486826,16.819525798068156
1,1,189.5958598328392,651.4691090232777,286.1084304321726,1161.343798962967,0.0,7037.420182345047,7037.420182345047,450.7273018848087,3.9958302084064545,17.17457071205215,112889.8927668065,53936.87920687907,196375.415185635,0.0,1384920.9186807815,1384920.9186807815,75883.82255715693,4.013029889407056,18.926854690969854,20547992.606964316,8465766.0013948,35949775.37268891,0.0,214249754.89715636,214249754.89715636,13871993.964680575,3.6876359165988344,14.923693010830855,656.2661339673188,499.92572532136404,949.4547634387886,0.0,6499.034429177804,6499.034429177804,449.93315278923205,4.742474610456964,24.79316460166561,54926.20659338302,29991.08770056927,108361.22405153555,0.0,669800.9586460866,669800.9586460866,39988.1169340941,4.488605558444482,20.81657128761248,8669819.374058207,3998217.6725025233,17817197.64395671,0.0,131941183.19258472,131941183.19258472,3998217.6725025987,4.644911578957163,24.86893901276552,668.866142843756,499.92572532136126,620.8655536053157,0.0,2699.5989167353955,2699.5989167353955,574.9145841195619,1.4574523799459724,1.323032360565946,46882.619853766424,29991.08770057015,62243.654836178495,0.0,279916.81853866304,279916.81853866304,39988.11693409278,2.380800575876698,4.99289261247307,6956082.787364168,2998663.25437693,10168378.711618247,0.0,54975492.9969103,54975492.9969103,5997326.508753616,2.6434094736224316,7.296880788299096
2,1,194.10102378154383,918.0552714978288,299.9815021080245,1833.4200166465546,0.0,9939.709009705546,9939.709009705546,428.4944588417855,3.2196750803336203,10.233608233263247,160954.96664886925,50980.68678838483,302440.0801548376,0.0,1967821.6924749368,1967821.6924749368,78453.34637806458,3.2759822673313517,12.178245221777864,29604967.661684167,9211499.29225799,53387449.20818702,0.0,297154683.65965825,297154683.65965825,18751086.682390008,3.0407369224544634,9.772754479717744,949.9414233420499,399.97533614403244,1681.0170006794328,0.0,9099.438897276534,9099.438897276534,424.97379465301003,3.155409121990952,9.866722500783023,88817.87485934347,29996.300535655035,182209.62795486656,0.0,929885.3166054864,929885.3166054864,29996.30053566044,2.995750066626352,8.560904682617991,14743304.209193427,2999445.0974573386,29459604.959799074,0.0,183965965.9773642,183965965.9773642,6998705.227399659,3.1313653020909213,10.943680786435003,694.1600942499522,399.97533614403267,820.321204981083,0.0,4399.728697584162,4399.728697584162,599.9630042160536,2.7408960779408087,8.339574191059889,61083.37563625431,29996.30053565977,97001.11420384278,0.0,509937.1091062376,509937.1091062376,49993.83422610051,2.828363824347657,7.624891373149938,9295155.380140202,3999260.1299427035,15711020.067275207,0.0,94982428.08613959,94982428.08613959,7248658.985521344,3.0111180191796065,10.040011162262356
1,1,271.823748623048,407.31893400389794,295.7948221996906,526.3676551411237,0.0,4076.552128443731,4076.552128443731,352.7647738605958,4.492377318941844,24.957883143432394,63484.07248716252,41127.79858460632,85165.1889314427,0.0,729062.8033896924,729062.8033896924,53509.03673599845,4.652677587533224,29.75551553102126,11134046.799748652,7115589.228545733,15141189.665482152,0.0,113478360.57402214,113478360.57402214,10197641.932156846,4.30999501245465,23.96115553375134,604.0041573506636,499.3735159198394,508.77426022633904,0.0,3495.6146114389144,3495.6146114389144,499.37351591984395,3.044300309660326,14.293676601076761,35929.211657163374,19949.912672172686,52660.472723123195,0.0,379048.34077126434,379048.34077126434,29924.869008257978,4.796645688762748,26.86125047546177,4742459.361352207,1992491.6066793047,8534567.454131885,0.0,72725943.64379302,72725943.64379302,2988737.410018846,5.330822073038684,34.74458018488206,608.3277375750775,499.3735159198392,510.07180013693335,0.0,2396.992876415229,2396.992876415229,574.2795433078162,1.5892842901284088,2.5598052113904397,35487.82542645914,29924.869008256454,42203.046229825806,0.0,289273.7337464912,289273.7337464912,32418.60809227766,3.5730808222363897,16.083119854879953,4684825.306613551,2988737.410018848,6473722.288917952,0.0,49812290.166981526,49812290.166981526,3984983.2133587007,3.8956799937595923,20.425015097200163
