relative_NCV,jerk_std_dev,velocity_y_median,"x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2","x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2","x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0",x__mean_change,x__time_reversal_asymmetry_statistic__lag_2,x__time_reversal_asymmetry_statistic__lag_3,y__minimum,y__lempel_ziv_complexity__bins_100,y__c3__lag_3,y__fourier_entropy__bins_100,"y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",x__first_location_of_maximum,has_parkinson
5.203842883364207,46022473.72081194,599.8611614641704,0.4299065420560748,0.4465408805031447,0.58,0.56575682382134,1435237.97,2156719.783919598,557.0,0.2722772277227723,242698102.70854267,0.9843877079736626,598.3702222222222,0.6311881188118812,0
3.1960593867185785,74399959.72576149,1449.8695117892544,0.0,0.0,0.9523809523809524,0.9523809523809524,4079544.6538461535,6137833.283870967,466.0,0.17721518987341772,177625216.26774195,1.100704508404261,565.1564285714286,0.13291139240506328,0
3.7688267405622007,92228174.27763095,999.4928515971313,0.5757575757575758,0.4166666666666667,0.5801354401805869,0.69140625,2359653.8035363457,3535464.451676528,471.0,0.23586744639376214,173082453.28402367,0.4596347538649849,591.6272727272727,0.7407407407407407,0
5.472521719306787,70106820.63312575,1199.3463389049227,0.6542553191489362,0.6542553191489362,0.9282700421940928,0.9282700421940928,3485825.803418804,5161436.99137931,460.0,0.25210084033613445,160974128.65086207,1.1244607365984445,547.3,0.2352941176470588,0
4.561449415891454,66168193.298098594,899.6481519399672,0.8102893890675241,0.8181818181818182,0.9556135770234988,0.9481865284974094,3511782.64229765,5368272.1811023615,519.0,0.2790697674418605,221726653.7296588,2.093332689870014,608.4233333333334,0.7467700258397932,0
7.27950258687701,90014765.42742196,1149.7633109288486,0.9368600682593856,0.8049886621315193,0.8994800693240901,0.9875346260387812,5708597.771905424,8541831.132496513,510.0,0.2558782849239281,201183038.45188284,0.8394778345781073,627.5421666666667,0.8727524204702628,0
4.9990408094519685,40963338.60745746,1187.272192244844,0.7863247863247863,0.7863247863247863,1.4697986577181208,1.4697986577181208,6946902.794520548,10429026.465277778,371.0,0.32,149212165.34722218,2.08035810805904,522.6999999999998,0.2866666666666667,0
5.618293312784481,90139613.43836436,1199.1043156142841,1.1340000000000001,1.137305699481865,1.1513157894736843,1.1456140350877193,5506377.62962963,8233213.548672566,464.0,0.26970227670753066,141440579.74336284,0.8652200829442206,536.8612820512819,0.8388791593695272,0
5.709290085464983,86503212.78406198,1099.0383414520093,0.6115702479338843,0.6115702479338843,1.4052287581699343,1.4052287581699343,7618812.626666668,11259391.891891893,361.0,0.2857142857142857,110656809.45945944,1.5173041587060672,480.912,0.23376623376623376,0
7.9771398567434915,58790963.65238157,699.8610700982942,0.946236559139785,0.6468531468531469,1.0119760479041915,1.2023809523809523,4415074.978417266,6650280.727710842,491.0,0.32066508313539194,172158031.97108433,0.8194114483886065,564.4324444444445,0.8218527315914489,0
4.5459514064406,83983961.82849848,1394.367276848265,0.5284552845528455,0.5284552845528455,1.303225806451613,1.303225806451613,5952062.842105263,8826617.546666667,340.0,0.2692307692307692,143763493.90666667,1.1705673414932791,516.3259999999998,0.21794871794871795,0
7.871453158511432,84587980.74332874,749.5770166855146,1.3397683397683398,1.3397683397683398,1.4246153846153846,1.4246153846153846,8368424.742236025,12806964.29375,514.0,0.34662576687116564,191297901.034375,1.486085507696458,570.2014285714286,0.7791411042944786,0
7.173191373468286,71693755.40438259,824.5583483801604,1.273076923076923,1.6153846153846154,1.7109375,1.4143302180685358,7035102.182389937,10686521.493670886,420.0,0.3136645962732919,140864807.54746836,0.6435419854288525,531.2271428571429,0.8105590062111802,0
5.103665657165401,60680243.16963524,1097.8551902524682,0.57,0.57,1.9763779527559056,1.9763779527559056,8727132.096774194,13047463.926229507,345.0,0.296875,127196564.97540984,1.4323675184300395,499.9,0.25,0
8.373165432237267,60220768.03835468,1099.918427214469,1.0847457627118644,1.0715667311411992,1.2037914691943128,1.2011331444759208,7969938.423897582,11969014.409415122,417.0,0.2814710042432815,145323544.72753212,1.4837779210971902,538.4513333333333,0.9193776520509194,0
6.271538059411228,56733935.92866013,549.9053419593251,0.5385964912280702,0.5385964912280702,0.5702127659574469,0.5702127659574469,1821497.2663817662,2773841.504285714,439.0,0.24362606232294615,112462113.36857145,0.6206023662021997,492.19333333333327,0.7634560906515581,0
5.109454245719041,104833224.88003041,1399.714276611033,0.803030303030303,0.7194444444444444,0.9663865546218487,0.9896193771626296,3581246.6678260867,5391354.0767888315,435.0,0.2383419689119171,139201317.11343804,0.595053243209918,512.9415384615384,0.8618307426597582,0
6.352547871929834,101850025.94194232,699.7144641286893,0.9337016574585636,1.1,1.3333333333333333,1.1526548672566372,4116970.0155902007,6216092.342281879,448.0,0.271523178807947,159033394.44295302,0.6241465426560545,529.6516363636364,0.8410596026490066,0
7.8294239330285755,82694362.69116427,499.70146866681984,1.0520446096654277,1.0520446096654277,1.183431952662722,1.183431952662722,4169784.0746268663,6392269.690690692,427.0,0.2890855457227139,98389159.34834836,1.220462147788289,466.16428571428565,0.7817109144542773,0
7.729325774726263,81965946.13236938,949.9824459999464,1.4507575757575757,1.020408163265306,1.1259541984732824,1.4484848484848485,5189606.889908257,7761888.963076922,455.0,0.3293051359516616,129301557.43692309,1.0328913187221342,477.87,0.8277945619335347,0
5.437360313767071,87949690.6205075,699.6603344921269,0.8617021276595744,1.0106951871657754,1.0557029177718833,0.8985200845665962,2680323.2829787238,4009437.967948718,433.0,0.270042194092827,146612456.47008547,0.7173103106181284,527.9487272727273,0.7848101265822784,0
6.744305905811223,70896418.53182971,899.9757438543218,0.6939890710382514,0.7747933884297521,0.8993174061433447,0.8187403993855606,2896158.841049383,4352649.405572755,478.0,0.2469325153374233,148946839.04643962,1.6193406859284374,545.4171428571428,0.7776073619631901,0
7.634033544505719,75759817.27654825,799.7558951386786,0.8483333333333334,0.865234375,1.0242424242424242,0.9919786096256684,4901616.558389261,7371399.195154778,439.0,0.2349799732977303,126798445.90713324,0.8916492816330883,519.0361666666666,0.9092122830440588,0
8.683984200000019,49728411.57349177,699.7675640232345,0.5306748466257669,0.4485596707818929,0.5368098159509203,0.5843520782396088,1480623.7118226604,2256472.1113861385,409.0,0.2658536585365854,135759311.99257424,1.07251138920522,509.38488888888895,0.8365853658536585,0
7.461866426152048,101337555.29006636,700.1063446853,0.5242718446601942,0.6410256410256411,0.8406909788867563,0.7089783281733746,2216061.68118196,3314136.511700468,432.0,0.25193199381761977,190489428.77379096,0.5315338464241701,553.9621978021979,0.8114374034003091,0
6.7480592906822725,79895118.50393417,999.1481336848784,1.6208333333333331,1.6208333333333331,1.2895622895622896,1.2895622895622896,4082494.782312925,6222874.356164384,442.0,0.3187919463087248,150122116.12671232,0.8026139310147041,556.1085714285715,0.785234899328859,0
7.135635297507893,61452423.36151856,700.0058226855342,0.6955903271692745,0.6220735785953178,0.8180628272251309,0.85385500575374,3858533.339491917,5773347.216435187,485.0,0.2517241379310345,151982756.02083334,0.8320274709254225,536.0279532163743,0.8954022988505748,0
7.1543158358597685,98182276.71377596,749.7722995980846,0.8732193732193733,0.8017857142857143,0.7516960651289009,0.8168373151308305,3071861.525114156,4598969.905034325,491.0,0.2431818181818182,175182667.57093823,0.6882658355039466,572.5126315789472,0.8988636363636363,0
