stroke_speed,acceleration_y_median,velocity_y_median,acceleration_median,jerk_median,jerk_mean,velocity_median,acceleration_mean,velocity_y_mean,jerk_y_median,acceleration_y_mean,jerk_y_mean,velocity_y_iqr,jerk_iqr,jerk_std_dev,data_group
502.55748898393995,29994.97697014505,699.9413955318332,66290.65633547415,10687344.576715268,56132653.93656291,408.5362072438537,300983.6213659205,1304.5419365227706,3998995.4360815655,101362.33596807744,15761806.33590728,999.9162793311883,17921715.715055574,144366700.171743,1
858.1958190322491,64843.162290600194,1348.3703170558501,88723.63642598511,16442423.06926367,27841011.227010045,483.20057286117896,153969.55547453393,1724.1066664294103,5978297.114303077,112561.07915573557,13529830.311317045,1548.1288825455713,21856431.72882496,50979325.58262132,1
339.04604397734835,69914.6270013492,1149.2985078441236,78277.08163445555,14829232.277937025,38243854.14782497,582.7395053962503,215311.18715776992,1441.2255887839567,5989026.819065902,116173.9290774434,16423034.4804086,1074.3442573326397,28358710.01315668,62086537.51600603,1
424.2945244016295,89871.93104570963,1199.145903020657,102805.0835931161,16333868.545931853,61842394.83923239,780.4690750359897,348414.204643255,1643.7272072017834,8481863.354029015,169758.09197521483,23883141.549500965,1598.8612040274447,70126540.82511023,97455991.33749096,1
306.39462822909087,79879.13196407135,899.3198603034731,110599.49085024119,22914097.30834676,68653933.87953596,606.8681970018272,382657.5095054518,1326.7743618057134,10476213.095700586,138439.17127556974,18404639.673229136,1748.6775061455262,50794074.35860756,107697521.84403922,1
337.38565774703505,49961.11692376476,999.6110936135544,90454.10583975646,15533920.860987805,71746777.72388119,587.4608812627703,391821.8375187495,1438.3689629174887,3995334.938105772,123458.64722281696,18135174.786536425,1124.562480315225,34446302.73246124,142640057.50981253,1
945.451183727044,79766.01909502942,1298.0975130483635,145324.00695094911,21979046.607659213,51779348.03593487,975.5041410937289,305303.67018393404,2170.2886207167235,8960544.606896257,176842.37219505265,23151224.251573898,1897.219442147666,33032086.02348102,78299099.61400303,1
474.58627874553736,84977.89514796338,1399.8179482053174,104581.34099717805,17026522.428676654,61246684.86255131,622.9664647156734,335993.4450412206,2110.0704046838723,8496684.487773476,234605.63993790548,31939917.59829672,1599.7919408060764,25586466.478624456,108038895.98043367,1
537.7112671533117,54996.68946962502,1049.9683990072626,103037.38951131457,18638572.37655076,28830958.481418043,635.9755943414361,155516.15831121072,1158.788653246106,4999548.570833046,70512.99684350155,8640245.478824364,1174.964636984303,23841521.63048184,35968969.43645731,1
476.0705590195957,45060.8442805871,1100.743401115916,100238.25046212252,11469071.54013519,50238175.75791411,510.24655288623705,291943.4402963917,1669.075949710733,7014201.79664561,114663.75553542352,16825081.709198005,2301.5543841514336,58336681.59993231,80156529.83760016,1
409.86026541084124,49996.92177776647,999.9692173038576,93193.63620875377,18905080.575792305,48006886.23363032,522.6978480102935,265920.8116112904,1293.0974486507635,5999445.92852542,95390.46844062392,13739802.505953407,1099.9661390342544,48782910.22822385,67473877.0536772,1
512.0403850121306,29955.135073358917,799.4015771594543,70526.7649107812,12274037.584620845,16062811.869566604,486.41828190626353,91973.77545793113,1035.3951278634254,2993272.777708828,44407.17392454152,5321373.827037279,1149.1397671667205,13989883.475819748,20100307.93950838,1
374.8756020544584,59971.57153473262,999.7630680543907,82800.2770999669,13491190.86411091,35314942.672978915,502.9734904128615,203368.5755178356,1373.3242298640316,4996446.86280123,91247.63955385155,11325249.959057225,1424.6623719775534,23909343.25631285,60348562.71523874,1
458.7250323986817,50002.486984085306,950.0236260550148,71750.90227637919,9920709.981558677,25111702.29274861,433.7180991424598,141759.70424041967,1265.03145995747,5000373.05225139,72584.25529947742,9324225.044492334,1575.039169512234,14330544.34101689,48573657.91934934,1
459.93860459946814,59997.798380044784,899.983487698852,83407.87381375242,16730476.432181107,49209654.43826971,499.99082649933996,273769.97085156536,1189.3398809069513,4999724.800029776,99176.68857902617,13098044.476126462,1199.977983598411,37270059.123489454,84881649.16135506,1
386.90633185510984,29976.77806153628,899.6516034895897,57199.26244651187,9611321.462010514,23191500.73957929,378.3707585706922,127341.64590858393,1001.7397287082769,3995356.5111862635,59261.78432164718,7488355.696334581,999.6128927662107,15417970.017217793,41269545.99349934,1
366.15096360105866,39901.91231080178,848.957178610229,81370.92774823209,15380457.762232155,32310467.35851579,489.39685539592216,180449.8898069168,1048.7118088714549,3985295.8701802082,72548.93147418296,10099102.034660667,848.9571786102334,22572947.4244278,46261199.74348571,1
339.23907327362235,59997.1853163778,1299.9695072365487,84945.00043030022,14477550.509551385,48051148.15912669,616.2889968350676,264006.4414887155,1999.5827263731849,5999577.802400831,132900.81642704475,17878618.209582247,1699.9601248477145,31595514.27572228,104192217.44306172,1
368.03393886804525,69928.55597272162,1249.3619440531438,83734.96021180094,13743477.338956265,66219549.08080417,587.5864066448628,375776.63730208704,2092.2648023076467,7987755.578048692,209452.67479448198,28031249.67745874,1849.0556771986655,71441542.25547472,108955853.00412153,1
763.1779194513725,69987.84466813656,1299.8871241608185,123674.70233366705,18838699.572780013,46744679.62421574,844.0203748985086,268924.2529852293,1775.2426720072056,6998176.779376391,134017.4218292152,18328974.78983749,1649.8567345118272,30344060.39307311,84785639.74567918,1
335.7515007650615,30000.529537224655,500.0044127907226,62417.83575920997,11020954.96336245,22696438.006922305,448.1875888105599,128769.49143340689,618.3387904845321,3000079.43093393,41128.17693093293,5186540.829063707,500.0044127907336,15349872.219157122,37002589.83712651,1
433.72453443117485,39982.258245809135,849.8114729543922,65341.41004034871,11740669.820408465,26917680.439941034,398.0210202071281,145827.98036839525,1045.9218128669556,3997339.031990243,58941.80024767895,7398668.102548935,874.8059280413146,15538726.359108478,55144236.7503673,1
353.9370188165477,39993.695861862565,799.9369561345761,48278.60907921035,7532655.644925333,17178163.700028326,349.23922411733145,98561.97724796592,1030.0989970044218,3999054.4165396336,68972.26294035334,8550548.870427394,999.9211951682204,14439287.739959927,31712237.56459556,1
801.9505657369008,79723.82620401916,1547.3222533426583,107128.32406273534,20016356.942525014,49275068.32897151,752.6688084193129,267421.1742176561,1925.3717166742765,6963783.490723587,133841.90961681257,17714689.496693604,1771.9335481827125,29047941.87529201,85688199.34113249,1
521.1545908879654,50008.53477135843,1000.0853440718013,87954.91464068867,15081845.244924858,26609179.33810355,512.6676140583323,151022.14117984814,1235.1800331632714,5001280.270333377,70570.07964833107,7835659.685078843,1450.1237489040539,21903486.785284307,39960685.76612067,1
396.9915568829769,49992.8523859983,1099.9213734358946,88453.99392614525,15018681.23880086,40530096.02095138,568.7325870356891,228359.4195230776,1614.884561908135,5998713.47545847,109755.30035276368,16097540.99029922,1099.9213734358227,24280028.24504838,73532497.85701244,1
375.5855000036607,40006.45943318824,650.0524807760146,57420.149732382015,9238604.44476116,27600542.342951257,298.2733570881827,155355.3632088126,889.2022228675219,4000968.9540936262,59801.322173567314,6826172.392230686,1150.0928506037046,15664133.021180214,50576162.67808454,1
773.833327117837,79949.73257755618,1199.6229350908773,113840.09353255288,16971654.196780965,44949562.27263559,802.9187891748036,252199.8136863959,1694.0129931889035,6993403.437301463,120406.22376137873,14652845.2972025,1499.5286688635804,23537722.976540197,86047087.01052445,1
478.7367337048713,34998.97519631735,799.988287872161,71078.03276844375,10655308.90455882,42869203.027320094,478.882733884832,234324.7517362731,1143.0867130587305,3999824.320654658,78421.61678305126,10634949.560907066,999.9853598401836,17347760.60078533,84897292.85576224,1
350.5617723891404,34901.01229014428,549.2216887239924,70778.77983804871,9908448.131409666,24163099.056796666,505.5094089593848,142964.2672333993,626.035910923144,3983042.682217332,46059.83934889922,6282344.594224373,499.2924442945364,20978704.98686405,38752362.95471571,1
694.0221092853204,74968.94780363623,1199.751556710746,129707.46693890814,18045874.755397588,44706882.43542597,724.9263833082725,252112.60352318553,1755.5686620795516,7495342.652698259,139033.32138129097,18535652.396484107,1699.6480386735248,33716573.83250477,72933231.48901357,1
334.53965737375216,37503.09183106084,600.0247341386862,60030.196712332334,9853096.50897996,31269992.245469384,390.8951285959855,174836.10332888414,912.9408589314282,3000371.0273749437,72915.10217820884,10055089.571227744,650.0267953169034,19278865.919599846,59472639.24618769,1
350.49403769996695,54994.313097119455,1099.943129501046,95942.40988789793,15153062.023168745,48593857.68345178,599.9689797278565,280097.0888520581,1621.7911483267962,5999069.4399478175,134426.8885334373,19919401.1937068,1274.9340819216695,22165516.822792433,86922162.26493134,1
631.9485241009372,54916.50882397496,1199.0888412496304,84130.45213263373,10993058.559507277,35128971.90727886,529.1273158296542,204325.0709759336,1889.130532912149,5986342.993744377,124941.62653491565,16991539.20447153,1998.4814020827066,21272761.837777443,82842153.7684408,1
319.57326813584933,29994.029101214946,499.9502400341037,50441.66887109619,9598260.456767274,18948198.625489302,339.411090923032,105754.92834178568,599.0596938681117,2999104.409748041,35907.770820466154,4166842.4944808776,524.9477520357783,12037896.803870067,27659568.21497973,1
667.3022478873219,69986.3817745585,1299.873538898587,107421.57743311342,18015710.758175485,35998029.27163841,760.9376796897614,204449.65203345238,1723.7129017540935,6997957.365538529,109305.26156452073,13775251.867654275,1799.8249000133485,30083390.868557874,65852310.88921922,1
399.4409736943999,29997.576096161327,749.969700589885,79026.77627932445,17840310.36207997,49753195.24948157,517.2199651500099,275237.0053615062,1309.9470770303622,3499575.8253956204,104621.17589091172,16831293.25547342,1024.958590806237,46079501.91325366,83903897.76435556,1
801.120167076627,79983.99820131059,1299.8699788835186,124686.91354296972,18371313.54537756,51983814.69805655,783.9375306223973,289781.1671545889,1928.59496866984,7372787.361928597,149871.97702181435,20231323.36061946,1949.8049683252548,40421395.39627387,87391269.94028746,1
380.7121451166314,80005.20901333289,1350.043950334577,74652.26851603913,14486169.068852926,51921014.16995307,486.62271660959266,283192.7955500382,2112.568774134662,7000683.694128924,169096.37545272266,23919788.861914225,2175.070808872374,15613613.224262604,100490019.32569084,1
787.3743382885457,115004.624097461,2000.0402091389456,120739.3039466451,18603581.98638783,43486761.16288792,778.7884914680127,250036.81095552316,2548.831729939266,11000663.464131083,192229.95138995905,23185608.880142305,2300.046240509788,44102898.880333796,65154641.18610223,1
349.4964419558821,34941.22197950838,699.4119728122455,54269.616538211434,8821297.539876757,18422941.478995714,359.3854247225202,101551.49543559244,828.7150266094678,2992445.9996520667,58235.369965847305,7065497.499178495,799.3279689282808,13123584.261460595,27729574.21189085,1
335.8269073766564,49949.292677128135,999.4927981443716,85724.79447541689,16716180.575569715,53943933.28775327,521.8433780400352,295389.768570288,1456.403791581805,5990874.996383478,116548.3495799558,18084699.181257933,1199.3913577733435,51470881.29209541,85357202.97681259,1
68.68846693000778,30000.259035005536,550.0023744824817,27580.69187666506,4872445.022403256,22409565.083594102,202.89466012371642,128343.67490115676,1361.5443396278704,3000038.855334903,114256.30568651849,15173529.854983276,775.0033458616208,6973469.178163616,59232085.75444467,1
45.48024707871515,19999.022619129042,449.9890043308308,35276.91641658304,7386348.665140897,22168827.7935148,269.2926699416373,127658.25918259675,719.9824069293156,1999853.3946600198,63240.15260642392,8272120.85972996,674.9835064962252,21809257.79551289,31708691.66467281,1
58.779873685834964,29989.20951369158,499.9100711934842,36093.278947457366,5720573.412073173,18352697.83796195,247.16913225285015,106710.16973312528,932.3904118542042,3498111.8347069263,71974.10283288268,10112962.409363387,599.8920854324274,10790369.495721053,55887449.46432535,1
154.28795302819046,19969.72750027364,499.6214504536421,51442.14685334509,9006469.115147915,16052654.893330935,296.6214444024711,86697.14877066316,651.1195676879581,2993191.265655068,45092.933065128986,5997346.601879792,549.5835954989786,14583041.335756168,20927026.189886983,1
243.35474396154655,19996.549772240032,499.9568702927567,40658.04028486712,7627515.230783295,31432298.81359801,307.66497581810376,177231.30119759592,849.926679497772,2999223.7322349832,54823.87395888783,7535283.738611336,649.9439313806836,14126815.90626739,109956761.39697129,1
165.22656857501468,19990.960208464865,299.93219390071135,28784.284907859335,5347648.9074102985,7673313.396972335,182.8013863042254,43174.39681063208,388.80099209350607,1998644.1845023409,25841.972952405366,3677505.2994839065,299.9321939007085,5996650.766255794,9373529.95617233,1
334.26813611324366,30001.587562951125,600.0158754194982,45652.011437681664,8130782.325489958,33657909.94661051,314.9180151690066,197985.0506064351,881.8415138741398,3000238.1375933858,48335.891073648585,6483847.975132541,600.0158754195647,20053648.229590304,103791776.76731835,1
181.25640579489232,30001.377768897015,450.01033314809547,38816.49942486015,7289278.548516982,14620361.255641285,238.52195766038082,79106.05753142554,574.4519660900752,3000206.6677075545,44224.674295805184,6103319.976598709,500.01148127565233,18063872.543240953,19520748.053501993,1
353.6882178324189,29996.321250899047,499.9693428176404,48140.79572030076,8392904.718336942,31310083.35780053,315.87166433822017,173600.0484242435,857.6397188333283,2999448.2045518304,69054.03121300864,9989233.75265903,849.947882789982,20105393.23247058,92321684.82129562,1
153.3515301711078,29865.455899366185,399.1020313946,45764.696888048136,8384769.31420665,10567628.93758032,299.32652354594336,61464.733274827755,475.400949161212,2979841.0294907987,33328.117452917475,4299273.127126076,399.10203139460015,10576397.32922547,9301372.67334568,1
161.73844183762847,19967.09520342104,499.58852072754087,37577.394516232205,6476366.784869338,18404919.19851525,261.268329190012,105016.53988513429,833.9285307529207,2992599.4667711724,58433.11684530223,8291994.355844198,674.4445029822176,15593731.870489605,27884582.96501315,1
260.93168161372023,29939.368000922168,499.4944777883225,38846.388897424134,7175710.44613607,13963028.802149247,314.7135593080735,77115.81217943384,841.4560818126338,2990909.7969866064,50080.39738336278,6916478.905531815,674.3175450142272,13901698.775168816,22959020.396105263,1
310.46080868028383,49965.32212000324,699.757212735983,59253.44663073178,11124686.086283565,36225822.30494704,399.5640828619809,211112.60159448703,1063.6309633586889,6992718.908029747,100799.60636383136,13011451.968155244,1099.6184771565581,28402197.808275744,104946661.49324995,1
180.22706527658693,19997.196608119368,399.9719650987535,34972.974021392656,5701742.432757131,19774116.521838948,216.2126112066776,116323.55398285779,938.823084745678,1999579.5059542854,74854.37108715031,9897918.554471906,474.9667085547635,10892440.129481912,41718956.24606844,1
126.26427031599238,20006.466182863816,300.04849245230537,22433.65753358397,3568116.5464063874,9517626.62929079,164.3974521826833,56544.49267415301,520.9175216185796,2000970.0058223943,34040.85290816089,4394653.751105135,400.064656603066,7246641.004069352,20217462.217875026,1
356.31265843836593,29997.792153750826,499.9816009427722,55560.486052373984,10449745.657376107,33614897.28956313,357.63446753549584,188382.0659188002,771.7664711988181,2999668.8291564626,55750.61371971238,7124927.676110528,499.9816009427745,22913894.77252337,103480702.41662209,1
133.36382801227438,19997.389860487896,499.96737219151777,48014.40045946892,7273972.590019093,19464533.461732645,240.22193839988185,113976.14774074804,674.9559524585356,2999412.737771247,58563.78459142517,8642375.685103038,549.9641094106569,13133435.060335895,32160209.40556537,1
113.91161885492834,19976.46659017642,499.705745791644,28581.42326053812,4551365.924560804,19291665.01697444,223.4752032674691,108831.67142834244,733.8535809626115,2994706.5407174355,57778.08798389345,7697733.651054648,499.7057457916684,13020647.71516334,34939401.68583297,1
117.97914247381054,80051.87963356214,650.2107268530335,52746.97171911419,10497330.406553723,41417788.14933478,310.00242007152286,231313.39595945648,814.5497017719321,9008756.107354036,112572.95573469679,13939474.470638346,650.2107268530334,26542010.40267309,104456947.54279642,1
245.44586488928832,20001.074863502483,450.0120920519332,37210.82797996779,5960501.133681921,8902890.770685837,294.1940603845934,51558.04457630537,480.78214962813433,2000161.231691779,26141.755742647525,3376895.585972735,450.0120920519288,8730100.032810714,10401213.477114687,1
156.36503624025787,19984.26420693213,499.80326388155413,39953.85871191428,6677173.18946995,21144212.719541933,222.20125025880986,119316.10649969436,757.7662387881761,2996460.143068366,58703.77610786585,7559490.676724912,749.7048958223213,12530384.363143453,37139857.92124289,1
178.2920371884165,20000.00415228979,350.00003633253266,33230.04403973958,6718919.466430606,9782005.276846023,195.1518492934706,52256.84332953179,390.9091314882807,2000000.6228435896,24468.09018631147,3281691.1628346667,375.0000389277064,7541178.291220672,10958518.002554797,1
332.82004740861413,19998.843025369795,499.98553760790617,43487.161834466286,7961280.174788067,31074652.16870213,323.4216760438452,170899.08748375927,754.0322432032514,2999739.684472027,51609.91748481092,7173874.100000703,499.98553760791947,21943830.61013941,93998214.64386658,1
214.18351037599774,29976.875017154547,399.8458037270941,31524.426226375184,6526882.7739090035,12063692.272408025,211.67780185928032,64173.04722513928,504.1534046993719,2497109.934262753,37243.99623343504,4571632.033496263,549.7879801247357,7174667.229521588,17972827.885939147,1
164.20348305510004,19998.591751504424,499.98239658387513,36935.519507167206,6791809.015831548,18727719.708182845,298.6206165358642,105151.72078841347,817.1140881314212,2999683.1496656663,56292.33233756548,7793069.963890546,749.9735948758482,17364455.477196574,28489452.62879264,1
229.18574442376902,19928.893360859507,449.1993380212092,31510.347133460586,7186995.198067607,14507879.899410902,195.5801819833953,77214.02275573995,555.6762181447609,1989343.490043151,34244.01394401135,4212218.607177886,399.2883004633146,16565528.224466005,18240571.7966338,1
183.6846094280592,29998.794763913018,499.989956265069,45856.022057834765,8912316.63503071,22537282.28339107,320.1497807433817,132398.26483814835,876.9054617571946,3999758.9552038317,82663.34557167199,11674972.085459292,749.9849343975818,22453923.25894156,31519674.59729216,1
335.8022179515532,29983.943244853872,499.86617579820603,47257.79846813176,9626748.211714588,33076647.53184293,316.14312816008635,183828.33523311676,808.3550157193857,3497190.443869945,55405.11251766696,7892210.318463989,699.8126461175284,22762676.76874143,97562004.37929252,1
154.3703825619141,19996.715861911696,399.9671572708143,35840.19051093668,5634910.41775726,16225888.130896445,223.5884381062175,94226.33958358024,609.9499148379879,1999507.3995104441,54435.50429075963,6791430.30523303,499.95894658851273,21169794.592436906,23485352.799882054,1
150.00863922981,20020.06382603576,400.2005879659481,32868.120365123075,5450000.623364433,14944710.257612655,248.21709816342275,85664.54118365578,619.5412948318924,2003010.3285741082,45908.07739418531,6241939.163462487,550.2758084531536,10878075.46507753,26340765.975566827,1
145.54753438255526,20010.925108884894,400.10923617317206,38398.18716553254,7641405.648213373,19007779.410377707,282.9199541134073,110459.54296498322,652.1780549622641,3002458.4851628332,54120.456544483204,8379742.890793538,600.1638542597248,20220780.183708493,24952467.51925888,1
319.21555557886336,29949.923502942005,499.58252156963067,66970.06487349946,11995813.333078826,34026530.75175491,458.1957503778824,190744.54879874922,744.8321230674294,3989988.8811776345,51683.49631038795,7349376.071364992,649.4572780405023,25728197.820263427,90461177.42721903,1
171.15092496124944,19944.009998936046,399.4397075798764,31809.225717589805,6845416.884288168,15643040.31933998,285.8941310980828,86768.50413113007,659.0755175067791,1991607.3804863968,51314.275726429274,6526551.213079892,399.4397075798765,14190048.120860744,23109654.59212308,1
199.21031988272068,19926.63362018246,299.44924660252866,36434.39741602138,7081104.558698607,12681111.921127444,234.28721455597613,68353.07720943735,314.8056182231736,1989005.141629397,20693.0426055748,2633330.750889742,199.63283106836133,12261136.227557097,14427610.0447112,1
169.35821194093398,19998.058150068744,399.98058102931367,34050.51907999921,6928565.694401672,12740417.248354865,223.59594221534454,69772.80209690357,570.3426803566076,2999563.094370421,39139.05666513303,5069437.042533004,349.98300840064934,11663865.098115712,17185953.804899033,1
146.04755808665183,29981.214264141265,499.8434276862989,26602.369289747847,4581314.664811373,15126430.373924905,212.99813857226712,88382.08189064359,765.2775237679892,1998121.7205319172,63778.21943463095,8555176.332160844,799.7494842980427,10123665.471095487,26419115.79692202,1
294.7119081181688,29998.160140091102,599.9816011187943,50450.51591938965,11008554.203182107,33624597.76836874,356.59095166810073,184255.2215328381,792.6586193643184,3999632.033659997,53849.90826371562,8016503.860569698,599.9816011188608,23145736.44813237,93635934.11357252,1
182.03874250035247,39948.143602517535,599.610950886204,43189.48923846101,7306466.958554667,17338015.508925553,302.916344414546,99359.05078534703,916.0722860761442,3992224.0619406938,66316.35424259386,9535531.446454432,899.4164263293193,14345588.917018905,29557641.60800079,1
179.71564855087783,19990.49933642973,499.8812275984856,46032.28362658363,8113702.748706665,19658636.607994955,286.22714568342724,116793.29766187255,723.1615092591272,3997150.1394401724,48563.87610534578,8056755.749809123,799.8099641575591,15667949.148897327,29713173.380108643,1
329.65707299139393,29958.705717314,499.6557624781563,56810.98657146213,10851783.845067076,35695236.16934954,406.82649832759375,197620.3039549696,843.0089531041777,2993807.9896090664,61331.39164547753,7591264.371661358,749.4836437172713,28223238.00428518,91348499.46835698,1
220.38844346872963,39999.46154420888,1099.9925962079035,80308.73534700584,14178576.546312602,52667027.63048641,499.03199504060717,288434.2482648345,1517.636843966034,5999878.847855157,107220.77886155773,17823964.415135533,1149.9922596719507,33286201.472800355,95600820.89798091,1
989.5970978305064,80015.28162030427,1850.17668529762,290365.7313575471,61661871.46983218,83845239.84445976,1519.627820004449,446495.6489610647,2533.575280767889,12003438.528763495,168293.01079923735,25801508.798347253,2350.2244380807906,102232843.52507234,79788177.19413775,1
314.3364723386024,39959.039783036016,849.5646862253375,75227.9670481338,11960621.903692665,49304692.23695964,495.3850078272292,278648.4730476745,1516.4104969205844,3993857.5406053374,129737.70136454544,18956235.36419539,1124.423849415892,37931388.27605408,104166971.27099532,1
623.867120866306,60013.439655781076,1000.1119908605307,120598.98722361277,21605607.314188045,56349421.63571557,668.270158643317,301588.9643265227,1346.1507396982813,7002352.0714619225,120999.31930598553,17136708.555840045,1275.1427883471774,48187570.0718341,95873749.68244088,1
1185.0717335107981,70952.51761188456,1558.3163720074544,123180.61025127057,19891201.034843303,34453670.26815131,968.7275532090904,224595.87965603766,1892.6173504617761,4183596.155720735,99094.35886692702,11213762.891620243,2063.7162764423065,33333632.489523694,41392563.62925399,1
350.8152345213489,39943.858040267594,1199.1575749039698,103892.00124583485,17956473.18623621,76752918.78960645,622.4572125338359,416075.0847711779,1949.6941421754489,5987372.492484463,178482.4723432609,23985129.091917045,1249.1224738582166,47540511.24721966,164671662.2734165,1
770.2805961852243,42491.3637450956,999.8983918390187,139011.4512099256,23574777.20258003,72251209.10646713,905.4465037106554,402917.45066955563,1576.5839759694086,6997866.445420237,140118.58010060617,22799715.34265064,1049.893311430963,46401567.23235187,137157291.85918805,1
381.8903363704925,45006.739827879865,1100.0823725898476,86888.14802137195,15485249.328786645,41954385.58407032,581.5542298506055,235191.50834801642,1646.1758948683184,5001123.346705388,126287.02761687081,18590881.0651237,1225.0917331115115,30059802.46565125,77688402.66123395,1
635.8771397187238,69838.68225639775,1398.3858920838006,180520.62290475206,30699415.066635214,82679336.77506791,912.1382713452538,458037.5926733428,2205.635929786748,10961997.019180588,216177.8740549432,31203691.928221785,1698.0400118160242,60818671.72785337,114189690.09702896,1
1176.6630841973395,89962.68725513939,1799.6268338700158,230121.8437871501,40072431.12408599,70334821.74502665,1306.189854113102,386497.94106250687,2271.6601017703288,9494092.76110166,151397.8806740641,22088108.59721962,2299.523176611687,90110840.14526492,77988955.63379079,1
539.8009401249344,49950.64493935691,1099.4569602910776,99377.20253181626,18199697.312417872,56392188.10012569,622.795688732459,311331.9981396025,1804.9526603125516,6989637.995404342,142590.8973583476,22322945.985523324,1499.259491305904,48741914.96626733,94609333.8433725,1
1190.0557007064494,109771.57317689352,1997.9223133217306,222421.11840301065,37987794.13849672,60918828.29658485,1322.2736345829214,346509.21419064805,2582.220348349797,10965753.770927992,192067.85294941926,24951487.85844709,2697.1951229843357,72708199.14364496,66469473.96600567,1
525.8141148043578,49963.04590539816,899.66735167363,100728.43286532573,17640338.828449827,46820347.55676828,599.7782344490668,256592.62464915143,1230.9964569942822,5993349.492169398,90251.04436216304,13082804.122113625,974.6396309797508,41378132.30409944,78308227.07621905,1
1155.24969633025,99668.56971712274,1896.8487991372199,184796.55136100648,34757493.512128435,74823511.41879019,1121.001657414682,401309.6935437967,2387.2106404002425,9950326.672613133,165788.90436967486,23965224.85988864,2296.1853884292714,90110604.98040548,92932902.99783485,1
843.7052810760878,99973.60022801568,1599.7887878833258,166691.08864879035,32106751.095486034,55019756.621924706,941.1245328721443,300646.98721600557,2312.194732487619,9996040.295569332,192403.73789337196,23648039.77331449,1949.7425852328035,43996635.93734588,88857378.141917,1
621.0494260663994,89719.31619368201,1397.8151989587534,181400.37887822397,36744353.94605977,82233286.23480082,1105.561241825828,476368.36403044994,1863.2168032203706,10948581.444228947,173764.89312451825,25594960.607978035,1872.0739271769285,77197847.21994284,120585129.40279898,1
467.9840509914199,49966.11849485795,1199.5933530375094,113813.9987894324,21800612.794493146,74940814.72889438,617.0432816748446,415300.9925583101,1944.2684538361884,5993902.362352476,172845.75805257112,27507449.555305075,1399.52557854385,65834259.99111841,133125611.11129656,1
765.0781826180472,49575.325067218095,1194.8930336795108,119562.42196506391,19704838.26720316,73858695.82622327,792.3907259142778,406157.9477232513,1873.2437663413189,6911007.899274905,143881.11388826187,20612516.627312247,1418.9354774943936,39078097.11501098,147789010.09808654,1
568.3251172442231,82065.47299359988,1421.2423123008573,105298.4042288036,18751850.258787677,47765956.06320917,697.1859831764375,271190.81890699395,1977.665895325404,9921099.210844222,188416.41976608534,22901630.175754685,1271.6378583744468,40276631.798056185,73817433.44520868,1
508.59291325919463,49956.07328114456,1099.5166999203082,149024.27328553982,30881916.078260694,85242675.97673564,821.7371099895662,474526.3398756532,2066.4386215570958,8988142.39119096,212546.43978683391,35788992.260711096,1399.3848908077048,57993033.56723017,147661510.82146546,1
1205.2989815967978,99601.71826558604,1746.511557901532,204697.20110445016,42206349.93265973,70839213.97009726,1296.6791495128864,395294.466168434,2430.49022220287,9940317.265012566,186924.94884843566,29249383.55229653,2544.9168415136937,71641455.73611987,84022727.32637419,1
533.0196724777792,62456.83971658638,1099.6201239123604,121907.76866031885,22354560.506785944,63787120.26256169,652.8147475208373,343495.0956899802,2081.0118603761016,6992750.324338546,184792.51342527664,25755275.177141685,1337.0381052116636,32500102.84010997,113078231.76418626,1
742.7979285086017,49839.22479370924,1198.0691441059496,134896.38793295107,20789571.593985166,76777803.75997733,705.9690134397489,416089.39179230743,1951.1411775439997,7961444.985533666,162458.3853801932,25407262.87997043,1497.586430132449,28787703.100304585,137343529.9399882,1
617.009382262345,64998.594252185925,963.6136915070165,158470.39711905437,29576581.26720705,67143968.77344558,887.7110564512691,381695.820848106,1657.4155493920969,8052883.116443522,154426.93226242284,22681853.09280937,1300.8784835344502,42697073.76704283,102148570.36046895,1
1305.048849125787,88705.53908490579,1975.612239214897,143186.2254166859,27011374.52861797,48995755.392286,1058.9341869749028,293930.8781858676,2388.029609017364,9414135.260867923,141075.01242700938,17975047.29550188,2559.315855346605,48538475.94380443,57985838.26063171,1
710.7396552388036,69912.12612377846,1199.246558815972,122508.11891756953,20253155.75941472,60116063.3594068,676.2360896869782,328534.1914052143,1731.2652528005408,8483999.42528935,149235.4999949883,20575480.95914796,1324.168075359332,26792193.250792734,129662017.25666742,1
596.0614708307812,79809.49744162192,1548.1534064955285,105381.65342178752,17574262.308214366,89013241.23811707,560.8838065013783,482506.69800038345,3792.3515905082,8967871.838826515,380719.1433188999,48448522.0853399,1673.0044876645225,38943793.557781145,186915502.90853316,1
1531.5080690340967,98874.62504840417,1601.5380410230468,183003.16892847934,26640587.792560324,39209124.1821723,1358.0039614903035,281495.30825791066,2260.179226725154,5766300.148431264,140423.77814778962,15010862.117165398,2497.636706833536,40676001.80576585,36132446.2597621,1
682.3416150908762,44998.132261160106,1099.9771718440145,120410.94788706554,21802483.736859646,92966114.36339971,822.1377650080832,493910.1161618803,1949.959531905267,6999564.198793392,168593.00220515483,28827333.61622932,1299.973021270204,63758813.44312558,208695038.19025064,1
1378.7459476560384,110009.45203779562,2000.085925770555,240228.8835110241,42755086.93073787,88762322.79781699,1408.5769926669527,479074.85988515656,2832.1216708910383,13001675.62451398,209550.71492670922,33784015.01910493,2850.122444222904,92845848.5156072,103036673.62234215,1
