stroke_speed,acceleration_y_median,velocity_y_median,acceleration_median,jerk_median,jerk_mean,velocity_median,acceleration_mean,velocity_y_mean,jerk_y_median,acceleration_y_mean,jerk_y_mean,velocity_y_iqr,jerk_iqr,jerk_std_dev,velocity_mean,jerk_y_std_dev,acceleration_x_median,acceleration_std_dev,acceleration_iqr,data_group
298.8818145857782,34929.076392568786,699.2904042641892,58997.41579252882,10403783.846755823,17716268.0389261,301.96163925941613,97252.364492886,847.624732441435,2990885.871567866,57383.48264493511,7224559.936343352,899.0876626253594,17961388.510041725,23732196.88760898,556.2829483842454,11327255.439693194,34929.076392568626,132709.14153129383,85638.74002047731,1
223.80898696039048,29996.76915001526,499.9730755252313,49201.47157288656,9860497.547420094,30072567.28828776,313.32026594831234,166857.29672823407,858.5744538329656,2999515.3855509683,74415.06192985227,10824338.130466308,399.9784604201884,30597711.840072747,47628851.721531205,979.0629895276572,18051715.97542551,29996.769150018263,273404.65916526795,164910.66750682305,1
270.86201093899825,29929.21273559581,499.4097577440472,40965.19729340283,7395839.370839747,18788079.546645984,229.3985014110425,100683.47838267182,854.5455854731459,2989388.1763506094,60098.82075420893,7583250.232663909,549.350733518466,9966882.97684199,37317576.09346255,615.182354605929,15688038.42774984,19952.80849039798,210484.62353041736,60000.88348370396,1
285.7570391649529,29970.444321885043,699.6550987861566,59447.66527622489,11347818.138262788,25225293.92764012,314.11431883752795,138617.01595038132,935.7886946264836,3994090.3205126906,62065.65895017397,9139566.930752857,949.5319197812142,22266860.59629255,39102156.02473006,815.8513272021592,13900203.075946609,29970.444321885705,221820.3890492913,93042.72091921329,1
458.51359675934543,29970.85643622115,799.6113247318224,57538.18014347182,9372491.01537742,13282717.102173109,382.3454625776372,75105.7569042802,831.8537168581012,3494901.1151708737,41271.34328922213,5026757.123443663,799.6113247318158,11635644.521032542,15137831.534363868,499.8018184350075,4858022.086408703,29970.8564362196,81068.36333748022,65729.37881151326,1
218.90148270136388,34986.37658822081,649.873484578193,58665.56396951764,11668767.861010402,35274095.22843548,357.5042795283257,204239.42499806764,1196.195699635682,4997080.981571798,103220.67626959411,16902407.249948036,949.8150928450516,41979712.99239291,53795951.63616343,1179.0182402012067,24741394.31932525,29988.322789903166,316478.29201192426,189471.98695839057,1
231.70630838855809,20003.04479209306,500.0380584527383,30169.377105192223,5450643.994172845,9749067.60140151,220.13876820741325,54920.07657410022,612.5466216045943,3000685.104294283,32362.068895780747,4368184.826303662,550.0418642980183,8316202.58986504,13170916.3325163,371.65161666301634,6577871.415200752,20003.04479209372,74201.1930820826,47183.71129476298,1
208.35123114266588,35002.58355125056,600.0221443163615,48172.60758518244,9378233.910926474,24546576.14146601,310.0230983707398,138470.06818011557,748.5990562423194,4500498.265507314,71671.95679541747,10035994.840136304,750.0276803954836,29043561.61122516,35582759.44221626,859.7194224706935,12410530.116327887,30002.21447250183,205273.7669214326,117470.38354295595,1
278.5186942671374,29995.78881553589,499.964905564513,36483.10103394808,6938915.441563962,16446679.66260711,199.98596222580744,90213.91122536753,592.5509991875766,2999368.344498433,35709.27239944811,4620648.530713985,599.9578866774223,14424995.80134244,27414443.573430773,494.4799265775782,5606976.144189612,19997.19254369204,153524.57979225426,64218.63643555142,1
492.8717728653127,30002.069133628804,750.0258637244117,48731.17725616426,8281602.326571502,14169624.62144599,359.7832140720141,78126.9119349658,802.3003936203567,3000310.375396001,35835.80479850186,4394808.00281898,900.0310364692821,12007089.366925536,19375022.034002166,509.9497635964332,4676575.886137432,30002.06913362769,101564.78607500377,75625.69950669156,1
238.49859908316705,20001.39098143904,500.0173869656842,36125.8885867956,5819790.400336592,14024535.328899262,219.81154616438087,77281.54802471756,560.5458074931038,3000312.9762652228,30125.55184858723,4056874.803928799,500.0173869656933,10615942.792287884,24454328.614418227,484.2796930566401,4476752.928118057,30002.08647215523,137116.14927331873,48650.27146359725,1
211.8434279539714,20002.938101662883,400.02937993764624,28461.46394549779,5379831.005772727,11448233.177299077,183.78573202510088,62276.5626998161,407.9246966469452,2000440.7314349413,26894.19421595488,3074089.973206856,400.0293799376457,11554158.377148386,16555882.395619735,375.98874569415096,3102433.1312034074,15002.2035762468,90144.21818810968,58810.51188023928,1
465.34056608052657,30000.21959788902,750.0027449685974,40073.82832048256,6583872.24922507,10108958.719825262,286.6811524389133,57817.024320284,763.0980309918593,3000032.9397434657,31378.7343613442,3770233.704081779,700.0025619707028,9997772.871998198,10718352.802082743,386.5237258460679,3477811.1470018774,20000.146398594014,56985.74512746597,54253.56552953986,1
221.3215046180809,19999.746941330897,399.9974694053018,35855.433561926344,6840660.676793446,14336290.094537446,222.5386540413741,78296.71073910885,635.4798505874477,2999943.0619791774,41646.53186606414,5459896.372802528,449.99715308096125,10301929.118144916,27844980.031606548,471.2374820233345,12479442.626981111,19999.746941330453,155541.19461035507,39534.03091715487,1
476.3023235474579,29945.7296985056,799.2760684320026,46613.44800992681,7553810.340469394,11375130.949587338,312.0279482176942,65284.85100659689,769.0708681715009,2991863.1374685937,34128.62527544055,4054358.12346725,699.3665598780017,11051595.544009162,12917299.376970593,440.9580255949457,3967582.996690538,29945.729698504485,68797.95139471201,61267.83588621425,1
247.48264040334936,20013.5549176083,450.15246699400296,42389.389551206754,6752117.799049834,10965702.896784345,223.68255920840247,59530.31507253755,525.1778781596673,3003050.373160377,30020.332376412567,4368073.270051538,525.1778781596611,10210362.583408969,11930736.214955948,356.8053085049291,5420514.154400709,20013.554917608468,63612.66154932421,49093.92713367535,1
273.7836986174686,21248.56180089711,524.9822337104613,41154.72634706877,7571263.160643456,14101551.608314414,276.3838489516286,77557.11002880134,736.3084154072363,2999695.4453431345,47209.44832842748,6486496.220442407,591.6466443403666,13027620.365348289,21600354.977354743,482.0869955711672,12083425.555596389,19998.64640084369,120038.69055591716,61208.5679499276,1
169.20751138255395,19968.667026295203,499.6081843091378,39647.30159214388,7486444.357761319,16558034.63419642,282.8733472100348,96820.70835551708,585.747526431409,1995301.895216308,46059.80271631073,6260575.408565806,499.608184309129,15923396.176082322,24261688.79324752,621.9564138365146,9540501.55598143,29953.00053944037,142030.4698270493,81228.17345168111,1
412.5766205454656,29994.153658335035,699.931789357224,58200.99614060005,10766506.148526406,38267266.91536655,365.1519635052169,207416.8960753446,1448.134736601144,2999123.091476058,91034.88741915648,12865803.406912582,1399.863578714466,15402223.731407288,94244727.88017504,1173.697960471017,32714982.345088985,49990.25609722372,520972.330162722,75621.9199451846,1
496.2404727992357,29995.91368311719,749.9489192994662,82896.39909470583,13535557.258432718,27057051.55506385,535.4894523640556,149342.85981225208,919.3818232893494,2999387.073340888,49224.0634799876,6212470.935621372,849.9421085394274,22398816.27824393,53641801.42096132,888.1112441483938,10757500.063191688,59991.827366234815,296546.0135889773,111755.11082049889,1
556.812540526953,29962.410775863325,599.6239899390027,63710.4342907943,10795556.039298356,36153259.39989774,413.8808375141715,195516.5752601931,1156.4176948823335,2994363.382935712,82999.32180440135,11298176.653206265,899.4359849084926,18427659.64438145,104952255.7331114,1112.3098558053623,33606633.78483095,39949.88103449786,577728.2359639152,114054.43931836978,1
310.48802778990915,39959.48851587445,749.6201086246848,74613.35599911636,11837582.512288691,26329255.940670285,499.7467390831232,154403.07470306044,1007.8225904842964,4493165.418278618,81861.45216793689,11374003.281052712,924.5314673037796,22707423.33606688,37050080.74262327,970.7591773671963,15658459.633952938,49949.36064484304,208734.4910872382,95112.61575934888,1
531.0340122003083,39976.89082635416,649.8122108373817,61054.85285923851,11450946.978268672,42073320.37338347,358.4750480961597,225163.88577657385,1287.1280330048153,2997400.5934939627,113077.49119454494,14047817.448173344,974.718316256071,20263005.146944538,129166393.06602952,1278.2743393268906,36755302.17125767,59965.33623953103,711074.8365437409,101234.65515797675,1
417.91138187933103,29981.27183590031,699.7814706413906,66171.86837760988,11346289.29577784,36675730.49023569,495.3044893155942,204707.93268514675,1202.4816291429588,3996254.95181436,104396.32603372193,15436753.121794816,1199.6253782423707,35740423.53113756,58164047.02148411,1245.8556376506926,26737745.92951536,49968.78639316318,332144.3956804869,145514.47564181194,1
212.01450748641943,19980.31378154191,499.7538616851928,40260.64745150266,7072405.559313026,29660167.66830021,266.14534254780995,161402.91332208057,766.289254583955,1997047.7940016217,49687.88558830478,6397949.414115317,499.7538616851927,8879275.738651441,67466688.02607988,945.9737228949688,12604857.92919564,19980.31378154191,385114.0657601426,56650.25949653848,1
294.60619994485575,39980.34196777067,799.8033955193806,69323.40494652791,12977351.205186248,40736919.8721272,414.01486635789263,227881.5437065986,1339.6706874949534,4996314.571851403,131556.93606962202,20291155.09792684,1299.6805177189935,30679549.026037984,68474041.23036206,1356.5371368410729,35523821.17605604,39980.34196776912,391510.6981863349,164595.81851832665,1
389.9173829288677,29996.341074724536,599.9634096315373,42216.725410359,7854286.191813686,12745151.525721604,368.4581237207282,70355.10279848723,665.6736878292782,2999451.177943777,31724.52533417432,3781126.333407913,699.9573112367917,15455957.667261884,13430015.032747844,456.8868602808649,3419586.467004073,39995.12143296598,72807.5033257523,79349.10709064986,1
333.4274060990556,30000.59241404489,550.0054304352719,59569.74843434353,10830239.178552844,35674702.51309739,389.28062440201177,189921.56296226967,930.0091823723648,3000088.862545395,62895.97883295375,9708620.902403967,1025.01012035664,19064567.92536859,59175038.521957,1149.4687083968663,15504434.985508155,40000.78988539356,336025.61274351896,90852.59622791687,1
422.61108489782606,29989.594487296363,499.9132798737672,51050.2998314634,7554787.573700042,14448676.654705675,383.0287453581475,79191.37580921302,608.5900798463144,2998439.308445648,29292.16205735945,3284004.956869075,599.8959358485106,17562142.294369426,14727702.48295956,490.156474908662,2358679.2935764464,39986.12598306232,78523.48349135533,79322.162717452,1
286.91720573941706,50000.4117671321,500.0020588314226,70603.39174419816,11351317.922691254,25861495.542704385,365.589613934555,148937.53384695455,812.0033435422246,5000061.765196724,67976.75028341,9595573.0784825,800.0032941302704,15090518.761321403,39257670.771342486,839.0287265752787,15569866.44840192,30000.24706027892,234405.79773472948,72763.57679486978,1
455.6011672524464,20001.46562610775,500.0183199907166,50612.55640604199,8900940.02543736,11492000.73296508,345.414424720947,65643.55980690407,534.6349729131557,2500274.809929563,27549.188503883983,3137844.886461679,475.0174039911884,9816390.801515069,9321806.417023707,435.7566625316597,2969938.1485579475,40002.931252214505,52857.30757784437,57678.3102178255,1
260.41972506270884,29992.870673855352,499.94058541875575,48170.13738325095,9375456.283293337,23717570.25953813,339.06967637358423,131730.71562543086,664.3947253591199,2998930.6646152874,46084.55128820682,6339126.198279066,499.9405854187403,15248249.744661791,41932056.9323411,812.2017583641712,10947271.301611116,39990.49423181217,237979.01697397124,66686.35191797545,1
376.2975991888533,19999.27194979549,349.99362950273587,49647.211301264215,9317957.044205446,17231552.9973996,300.24701198824147,96341.2091371148,461.1027182337626,1999890.7934631524,28377.34533416942,3166493.7563167354,399.99271943169646,9335937.438252648,38503665.42634747,584.2724008406262,4577271.620164492,39998.54389959252,213104.50151342383,54528.62065901756,1
480.2242810526104,19991.204276576493,499.8900413662981,56314.89628933081,9439199.667204078,34164142.490721606,411.8156183032111,181404.1912759604,857.3871618585628,1998680.786555888,61126.95153799187,8079174.447064063,799.8240661860439,17445511.56972821,109024201.8604484,1084.8447646203904,25928520.730356283,39982.40855315276,602794.1850171149,86389.83157971,1
283.32280173563777,25008.731568114606,500.0873080584524,45226.12772511069,6911768.239980878,35144349.473604,282.89210137076617,194086.36919035623,1115.009479448839,3001571.819485143,104411.45429687848,14169184.618451905,800.1396928935204,18470039.236425776,69427114.37121965,1155.6924734038353,25144358.47630397,40013.97050898258,391504.5323740121,62626.79438810631,1
267.9593846463665,19985.0832311055,499.8135056086594,43150.93388336747,6111893.53434724,23407049.03775707,263.20557931667577,129504.233897669,869.2408793194023,2996644.352885852,61305.59315487682,9156413.30048458,849.6829595347115,16104062.789259125,40586391.03168853,768.2380303099538,15601377.547839532,24981.35403888174,229315.96843866684,86036.568888699,1
202.4095865427424,39960.73274271995,599.7054232575285,62171.124409094366,10413383.96317991,31971224.964597493,376.3402535553709,180721.97949722133,918.7794625548167,3994111.357192573,92729.39264657386,12227586.523335185,924.5458608553604,31793788.470341746,47952434.87371125,1059.2110327688115,17566245.618623666,39960.73274272215,276529.9399688994,161706.0711443619,1
273.5214923620349,29998.47758202264,599.9847756270718,46686.66127739319,8840969.830584211,33464594.26234169,347.9003730000301,182672.34274974343,775.8423822763945,2999771.6402005446,50214.84290903836,7671829.769478779,599.9847756270917,34924857.9811027,54812248.51765306,1004.3530152175376,13105184.015161116,39997.97010936397,311640.1094943691,108508.93658006538,1
266.73475308495773,30000.524497055238,550.0048078686698,46553.45988856847,6667763.426946603,23092309.25743656,340.2529956948889,128170.9168297968,734.381419597363,3000078.674902343,54913.24074607265,8030513.624738323,625.0054634871005,24252215.420073293,38693642.01302642,803.3350352795964,13785476.122216428,40000.699329406976,219012.84875638344,94437.76448415284,1
339.964263599191,29995.71440397117,599.9571425090652,58275.945152749286,9978689.928619144,22309460.179599386,381.2031930325408,125998.39151446636,671.9519996101648,2999357.1835544417,51583.53916440556,6670212.244023481,699.9499995939249,19311350.296831056,36279992.8023582,770.008024658267,9214554.853380457,39994.285871962085,206839.2235482043,90033.3581029374,1
499.683750457336,29993.81997148678,599.9381965318195,48883.07320564126,8198890.404312352,30462726.08523692,360.1954206717557,163966.07065228277,1051.61580426555,2999073.043466229,70181.61797250171,9658779.36057359,899.9072947977457,12012361.02766424,106472095.00674316,960.0337557706576,28056698.481815305,39991.75996198467,584808.9107281587,69307.22778962595,1
292.40085374303027,19998.083573610773,499.97604409624375,63973.29059137034,11895260.23240685,38623577.26180107,394.2188064458808,210527.9861470572,883.291011236694,3499496.950123923,75911.0927488064,11781639.73208378,774.9628683491796,31879252.13074528,72916577.57856011,1203.3627932549116,20349053.995567843,39996.16714721776,410318.9956553375,112405.3321338247,1
523.8447369367337,19993.03657276529,499.9129495817796,49902.34756831865,8608632.42373631,34640852.43772493,359.6249543488355,186631.49755588,908.413245525752,2998433.3652558574,60286.69489633641,8007864.20841506,699.8781294145037,12204466.258778453,128806866.73192132,1126.5042306547043,25829633.577498645,39986.0731455288,711160.7179073996,79868.81458277426,1
257.19876316976075,29978.97886915125,499.8247932121743,50518.428077215685,7966739.701494669,23572332.165474948,363.9030775804505,130212.59480815235,671.7645220771668,3995796.510396163,47258.52918956504,7319572.698589442,599.7897518546048,14332316.708958944,45998673.09151375,818.9980802983209,12553784.433847845,29978.978869152477,258347.9935871577,51038.887214873575,1
275.396129037087,30000.780897096916,600.0078089201687,49381.66643252739,9416775.529670348,34000220.92698808,309.90598469194225,186760.27025719383,1030.3164395598783,3000117.135326796,83865.81932597843,11245062.703470066,800.0104118935226,23850989.053921003,66425107.1047741,1116.2118471172755,22067780.189993445,50001.30149515923,377290.29091215535,84104.13654190768,1
339.035024543896,29999.21263361657,649.9914701415591,56268.99180696651,8867263.525844328,24520081.246306594,355.1525223123312,132911.29230579996,831.2390916233273,3999842.527756605,43219.20464165178,5843925.771073025,724.9904859270878,17042760.068610553,45735608.52800018,792.4685352604224,8457453.63253813,39998.95017815609,254386.8805324191,92449.4871724766,1
256.6267066016531,20004.39074741632,600.0658575968489,49418.67320177501,9148426.643341254,28472058.84445279,352.565469636532,159160.92226086493,931.3522164784532,3000987.972387355,76952.37408480977,11107552.884810455,625.0686016634079,25043150.29740723,44236589.28970028,981.12311204829,20758666.678970333,40008.78149482686,256059.41135908797,118782.18282645488,1
480.2472886115756,29896.7496359235,499.1388387005918,56274.56484913864,10374283.481738258,31736559.309778742,335.5753442835175,172454.7555171702,920.2872338542154,2984525.7788395397,66655.04836862016,8439389.374621423,698.7943741808155,12631874.123590486,115608539.76086593,979.970693021097,30238779.05911056,39862.33284790006,645107.1465965954,58647.321120174616,1
333.06557385391176,30021.03927727819,600.2103558980921,58261.22968237911,10973016.738178063,36558984.554312855,397.0967767569623,203039.1339795247,923.8531948627658,2002104.2965609715,78626.53144048832,10842721.46149396,775.2717097016964,28565707.85990835,60789964.2406263,1188.6648111618422,19876283.26055335,40028.05236970425,348691.96123638,119730.62083858137,1
448.43211947141634,19990.11645200533,599.8517284596903,48894.8519445024,7404855.580323361,34450198.1214266,316.0705648561595,183036.61534033457,970.7277971310305,2997776.476461279,66121.154418172,8819545.285821652,699.8270165363076,12701437.337339273,114943565.60198624,1052.4138606828244,25824834.399626933,29985.174678008167,624850.704775015,71266.33109268043,1
293.7007906346339,29998.656279496718,499.9888022037524,39832.64365130278,5968239.422899727,24252326.76620141,296.269416964976,141836.5757645517,538.6976126969616,2999798.444181572,36195.56180202462,4676453.466855862,499.98880220375634,19803951.480312824,44043509.98885028,883.7480897152369,6230537.461435786,29998.65627950428,253628.5920764522,95760.47117087136,1
294.2425309712842,39955.87244145654,799.5586026447936,62423.17698958703,9676980.117272709,42491931.45485841,404.22553271544825,242936.65208653585,1393.46150701316,3993382.692093068,120133.28136985526,17797888.635146536,1086.8999754702645,49468201.146647006,67400914.16343655,1411.048993520509,32331985.556891672,29966.904331092377,390403.4224882319,296522.4577994846,1
351.62514082172515,39994.86789049534,799.9486772586863,46919.51356002279,8720972.713745117,32918500.14190455,379.77595311679335,186627.5484520588,1269.615514285578,3999230.208267317,106538.05326002795,13942371.248052888,799.9486772587039,27380808.67061959,55327985.13511322,1227.430164010187,25701067.379472952,49993.58486312111,321389.87610595947,115369.55941690475,1
535.6851314221651,29997.35265050664,599.9735259209979,74050.29446060566,12614103.2246778,47979995.12432503,380.5804907643161,252927.37522611287,1287.597505217289,3999470.5417816895,118390.63570917964,15168362.351055415,949.9580827082484,21256255.586557377,148047449.81651083,1476.5107013466695,42989530.07168538,39996.4702006757,822203.8873022505,95314.1443476277,1
323.74926974550726,29989.25435826168,699.874622951566,64641.71862995032,9784986.56919318,29004019.48369525,399.9283559723323,165351.82496468865,871.9368226140876,2998388.29808398,63443.933664589465,8953520.612333907,899.8388009377311,16601244.27307368,50973822.708449975,1025.5181387019377,12732462.529601526,34987.46341797363,294979.8398306448,73140.29568837275,1
256.98525782264954,39945.8456123446,649.5598465733426,76998.63267226983,14089745.51410553,38313289.16103843,506.7202651779777,215917.12377967528,802.7893488419318,4989849.489845049,76418.13943231167,10363533.555833235,674.5429175953891,27773921.557473376,61378853.39826524,1280.8444197504643,14142374.410179203,59918.76841851402,349999.81772027025,98811.88909378352,1
354.4907554646586,29999.991175739684,499.99992646447714,77256.03196714747,13780984.5269245,41032523.11202705,447.39191528106886,228168.55801962773,762.962850753202,3999998.235147711,74390.22202113843,10703698.981089588,599.9999117573675,42531002.36324207,65838365.52954208,1274.6318296248096,18872497.27696623,59999.98235147515,372519.6906159618,186213.81960330423,1
465.39548983739286,30003.227846667964,700.0376571982126,46060.46809241808,7135180.237314336,33175703.83367481,384.72605181177374,182230.1074163389,1287.02575484889,3000484.190023764,103600.8893166968,13946695.031405894,850.0457265978346,13664978.412283648,105956809.60325648,1125.9472690304492,38541636.89950345,50005.37974444511,594973.0207047444,81062.87995921573,1
224.4294452698428,40000.012009226026,800.0001200922912,85322.45518770056,17132996.410966136,37872993.0331703,493.5372862225892,211985.26254236596,1096.5910737060842,6000002.702077491,84441.51471363954,12268274.755738351,837.5001257216998,43813801.74487918,47714470.388497,1278.94099036156,16393861.11757806,50000.01501153976,266737.7992041176,272202.0511124582,1
710.460632064779,69996.3477815132,1499.9608685772018,163839.21442521727,29593068.340494983,83575918.11528537,890.2251950564454,460140.6931144235,2438.6618696638748,9999217.391960574,195667.9820678009,29001272.66956647,2149.943911627349,74169333.84127107,158749172.5714641,2600.399688819881,53208273.59834275,69996.3477815112,903473.9371447916,332616.32953162584,1
606.2350734852664,50000.95001352603,1000.0095000902368,97600.21071943433,17778465.887145713,44401668.69672029,604.7675772073892,243554.3932958961,1601.999345977877,6000171.003248795,115344.5828410066,17047142.307470527,1400.0133001263607,28273934.705795884,79558455.59202406,1398.2587743016925,34232123.42388019,50000.950013539135,448130.0974495442,134790.04633427074,1
707.478999808105,69999.20227558128,1599.9908831235794,162139.29608598255,30950271.25627397,78783633.82130283,959.2446493353754,435830.1627267874,2679.29507798918,9999829.059540613,207328.1457230145,30806782.348543663,2299.986894489998,69097602.26678553,129048418.92915983,2535.289301036971,58431255.251784086,79999.08831494472,731524.9012450812,324272.8853459582,1
578.1600989304895,49989.34242987874,999.8934186189456,123044.34973869554,20647027.1103716,57388929.820839085,725.7975379591112,332193.3204739451,1877.0726449528815,5998081.739606976,156685.3451786453,23981080.55516567,1399.8507860665147,50865471.23314084,85071235.27879944,2037.85775821212,42538701.9961384,59987.21091586402,522382.2808295313,242286.6226751089,1
999.0366941667136,79996.06643339359,1799.955746831774,198985.1648675208,36324449.11988425,103635168.3739862,1126.5545554380074,572579.9888848726,3277.353052306357,9999262.465328354,264547.29318794044,40075913.092062406,2899.928703228756,109014562.64154312,167654020.4556075,3255.970527371116,73555156.95165828,99995.0830417316,954384.7272057668,543987.572449084,1
479.7087134036797,29999.577555478576,999.992959233153,65405.67126348653,10852537.066025108,46136209.65305864,410.3238422149342,249140.52347761852,2187.4845983225605,3999915.511392837,145601.9765248476,20065548.38571093,1024.992783214037,21955666.258049097,144181667.57665962,1458.5116232378462,65138936.19220921,39999.4367406307,810661.6272918107,109337.57801051548,1
830.3356470607387,89999.98991030094,1699.9999047084957,188080.92052395229,36328637.33667286,95828946.95807076,1103.7373072870053,529084.6874940696,2813.349356864083,11999997.982062222,214035.69029067087,34681541.78694692,1949.9998906949183,85769240.71210136,146298087.10338187,2921.394929635458,58704236.30032484,79999.99103137209,834007.6317278183,440003.04983102647,1
570.1861197002223,114996.59807908624,1799.9733760742115,183346.628495436,39469980.19313428,94038070.88805255,993.6567074169976,513626.682169956,3061.3183555201595,19999112.548933446,313824.04954046215,48074789.7810902,1899.9718969672344,78545725.9616745,170272097.91203842,2871.292195446663,92412843.11839616,69997.92926553877,963910.8481024078,385877.2265478005,1
763.5500214128633,80001.09177586825,1600.0109177215136,143344.5537880951,26057338.314240742,71260132.82961953,877.0284425611621,399623.9906298578,2436.25515596875,10500214.944108833,194661.1264881268,27821069.509770237,1800.0122824368136,47768378.35306199,121005997.92002904,2352.8123356029496,54363347.82421937,80001.0917758656,690335.0579890579,234178.85735254557,1
579.0651035697757,69997.7585775708,1499.9759845674305,108537.49872694482,17503421.244004395,45363435.5300053,713.9101905541115,254899.6763443023,1973.0453335464128,8999567.729133604,163406.53220881955,21926946.796052568,1424.9771853390955,26932163.22068084,70607983.09619005,1526.1660198375494,36821523.13318641,59998.07878077497,399791.2643562235,145385.89598287988,1
914.8374649193156,99999.98642531228,1899.999871040471,156104.62369651246,28374584.256680943,87378134.85241124,933.0151021722004,485881.4783372044,3266.666444946838,12999997.352936044,279714.24774395826,38447107.55600447,2724.999815044891,83756951.45022234,142072897.59341726,2812.22138509938,65760822.88662964,79999.9891402543,811169.7542039438,399884.9718745618,1
641.2518565808074,79990.4871230175,1499.910814126916,127800.11083697063,21819450.093120106,75043492.18991165,772.4211038019466,417392.134670197,2056.634467658716,9998216.388591148,191681.74968257503,25565111.495254908,1799.8929769522993,33540204.0578484,138631929.7119191,2353.732543850472,35571787.23894099,74991.08167782893,788034.6998926544,147227.11779986022,1
877.8204308673982,69999.46710974812,1599.9939098138657,134288.9439845548,25069488.46658443,82403728.42676796,882.7471995697571,457107.3818998192,2740.7303084774485,8999897.228499535,191825.0236973028,30223535.468844093,2224.9915308349223,70576587.98147473,150796286.09318736,2545.0676251318555,60013074.53856466,59999.54323690955,849014.8732114602,328568.16099360946,1
529.8006346990202,39998.64338051401,1299.977954746436,70957.7396094586,11899004.553459588,48055350.37808538,485.0452036027971,256331.4833199348,2490.0986175426024,4999745.636003881,172429.2167158533,22974363.08527078,1499.974563168991,26282975.46195983,133153211.25084518,1473.58579538475,64812216.72275176,29998.98253539389,745163.4625373434,129876.05537130214,1
894.2764342589879,59999.20361967908,1649.9890497342517,123526.9018624439,23608753.473434016,85606344.45982869,824.5713934326506,471445.3460436718,2751.961934435253,6999860.633906292,213335.15719054893,31040873.577863373,2099.9860632980453,75750454.48719116,156343972.74334294,2723.858176751509,63680151.614925385,79998.9381595659,884866.7764740356,337731.3286094352,1
604.394002287257,79995.28167974061,1949.942494623924,104940.3229592251,18575972.561669637,49744651.616600506,627.6553881922393,274920.7099622113,3018.9585875251746,9999115.327995952,259115.151527852,34155856.56432215,1949.942494623957,34301010.319607675,86437675.14996776,1572.9531292039392,61653109.088614464,79995.28167974061,488536.7198190537,156057.384781984,1
601.5585484028037,50000.82889920406,1200.0099467491768,90730.5742832344,14243638.244739331,50407920.91779339,592.8981332802391,272634.1024133585,1828.586585522568,6500161.636013892,146632.8656196121,21920187.9346352,1125.009325077389,28422405.58080721,102336417.41989993,1580.2305642938247,51481362.71431166,40000.66311936316,573167.5957112315,140265.56656810635,1
640.7206245643996,49994.98633651212,1299.93482074074,80950.29804579655,17158100.19146008,54083361.10084915,523.1283913029996,291093.7066719304,2272.5527199512635,6998947.157060274,192572.43131545623,29946357.27559068,1599.9197793732092,30145265.37652132,123851738.7494572,1671.2423236382958,74472397.7196857,39995.98906920615,699966.6727603801,135109.86267976635,1
904.0287023904912,79996.56669875993,1599.965666619159,151928.33259089134,30345753.04669008,84342792.8661556,980.5042289256604,472546.80817290646,2788.058983415727,7999485.010340956,217606.04537576888,33172354.231015403,1899.959229110363,75800125.27881324,135819378.37244096,2757.6434321635734,66604204.39313152,69996.99586141914,785346.3243426261,312597.90623984486,1
496.9447566153913,29999.076348432296,949.9853754042716,61965.792012047306,10243439.838409249,24436599.98441882,385.3971723830134,133305.56007778787,1297.8061078177548,3999815.271108288,58688.66920546592,8962821.351987347,1349.979217679741,17329977.781147826,58624392.6962386,739.9689777397061,18064980.036836933,29999.076348432634,325688.61058434285,103406.53496333216,1
621.4812769383482,39999.804908672384,999.9975613554202,114822.16617633669,20126897.007497184,62798954.4016287,704.7455531657338,345135.22184879106,1945.2007357872524,5999956.104503766,148309.13580574282,22773844.686683584,1299.9968297620974,39332326.23264007,109725880.19102998,1965.772535674728,47143919.83221336,59999.707363005466,624954.8967081654,174233.77414702188,1
581.6329475267099,57501.75046100325,1150.0175044768175,120902.6645600274,24753954.09817595,62078129.62179964,721.3429684557138,338352.7512036447,1846.4566764425945,9000410.980928533,158390.23836224005,25925495.74858229,1150.0175044768446,43481699.65187168,98931934.433461,1929.047585736672,47051526.032552645,60001.826568002754,559908.5980616891,187890.66400393168,1
843.7025662876363,69996.3572522543,1599.9583680556675,141129.82505560422,26730461.281463597,74939111.4789375,778.4805725000693,414327.35542445874,2472.9875993262235,8999297.479218673,182177.33105715757,27157523.992520902,2074.946008572115,66202799.98353475,125918345.6494332,2414.167517823663,56094102.55058963,59996.87764478939,711050.262549803,371917.6842468161,1
614.2984701067866,74978.06284929012,1549.7732995309111,103720.12991191474,21096626.644891422,57431220.636190735,725.8108072763039,316119.214294197,2542.485228723522,8996051.601629449,237787.57075060584,33976315.746894844,1599.7659866125532,41365395.88320975,130753924.5882332,1875.527949294668,88502279.95999573,59982.450279432094,739406.5526091057,200407.5024618116,1
661.3461575363547,49999.14317340481,1299.9888612065422,110988.29365983562,20551099.19631788,54778233.94746297,742.599081051359,297640.85099310667,1843.6012246079583,6999820.067185873,155112.72647564526,22441184.505167983,1399.9880043763071,45359134.25162391,91141683.202271,1720.4515647828605,42040856.538844086,69998.8004427623,515835.8328796538,182026.5350869808,1
682.2243373371547,59996.13403897542,1199.961339767025,110244.38356808011,19690050.707930624,59629984.91966825,696.1370908851756,326232.0056165191,2047.117144778552,6499371.791453646,177909.09684844018,25589382.6724968,1699.945231336599,48986906.6740819,99758164.11687528,1904.0374452241304,51579700.60631357,59996.134038984965,565237.1964394802,178227.19339095333,1
