stroke_speed,acceleration_y_median,velocity_y_median,acceleration_median,jerk_median,jerk_mean,velocity_median,acceleration_mean,velocity_y_mean,jerk_y_median,data_group
658.2830839964167,69700.1418258668,1347.1054072536535,82518.66243629875,14658449.227690008,44655170.77217167,679.8714506511118,249489.20136222304,1757.3350374461222,6955069.477034942,1
1259.950760076534,69997.95085003361,1399.9795083503643,201936.4832719538,35151803.36817554,49775601.67378704,1098.2258740028822,271209.78947423643,1854.0269164640044,8499626.764701841,1
662.4034724972474,54972.12693323062,1049.7339051907704,164171.4233690968,26984105.63403724,68593216.72613278,900.4922147870567,380670.74907664815,1514.6160632038086,6994679.452395426,1
730.1008777653187,69991.76420943288,1399.917639671749,156477.7792823346,31484570.636279456,57221662.20548738,902.5218768256875,321131.5340367139,1919.7283278718567,9998235.23964556,1
778.3056805359106,79985.65463576619,1299.8834386900155,110567.33448888226,15792960.717652453,59938447.30244294,799.9282699630952,329768.00192713697,1819.0676523679833,7997848.291832293,1
678.9004973188091,59860.05281146871,1298.483020370187,131222.67806718074,22703109.05862252,64860096.77831306,806.9981686685977,360794.6135368702,1745.9194771539776,7972026.889655621,1
1581.087491643476,79746.82968643964,1996.832863391922,191740.01135254308,30323127.60011725,49896507.57006113,1392.5091541872712,292058.79123485554,2193.817726942761,9454939.73473378,1
602.3134128406307,59972.93873501477,1199.7293568302491,131936.05805930035,24353453.15878962,70239340.70803308,809.2501706370269,399779.2681591132,1709.614333483103,9993235.446635313,1
213.172060182167,29953.395936103087,949.2618155237068,68668.55410869767,12382222.799167275,51395142.5665819,495.35179731422437,272805.50043697195,1512.823567055652,2993012.1060439013,1
553.7009593641633,59910.896241740615,1398.9600699198647,114414.41136186586,20883110.63966596,51389363.058501504,598.1715234442761,290619.08173321304,1968.9067650724025,8481072.482858464,1
303.8342164656952,39949.284548288284,999.365855784138,144425.59278443243,26977658.439732425,73287957.79408918,719.9867771664393,405001.5310406009,1344.9798809094725,6986691.414598352,1
727.9413872515762,59992.6442793523,1299.9203105838753,131270.8893775143,25808071.60091176,63277099.82578283,848.4761230301461,349350.7882686287,1642.7564364521372,6998712.788341013,1
332.3443716806562,49997.773788972176,1099.975511405902,117249.76777028812,18184699.093530945,50446240.03248768,608.1743229139765,281161.5727816771,1442.4678865482626,6999532.500885027,1
698.2989048397587,50000.33333351537,1300.0043333284775,169971.07587578928,30347587.62444112,61679413.88153966,921.9575189073104,353826.31427185884,1625.495614372982,8000080.000175377,1
273.7531368038679,79875.77350737642,1149.1067751927217,117683.2896100816,26407739.99798805,74680016.89399241,683.2411363119255,406828.6357131747,2157.2516944223744,11972059.892750286,1
300.77066537289835,39995.57253467165,799.9557241214845,69328.57354499302,12163756.521497892,28493029.55410826,443.05754522526456,152085.79259676175,969.946315497302,3999335.8985785283,1
229.4009904611621,25000.17663138684,700.0024728350543,40629.63753685048,6906445.418564283,23944316.59760577,297.26331089896195,134284.47258081188,985.2975983182364,3000031.7937044036,1
785.5971317816873,49967.19927993187,899.7047450886082,156814.5153298665,27721991.469942667,57093059.44952444,998.4264165906128,315757.88159652177,1381.8381906627026,7992129.1183901215,1
458.2602977942566,29314.306466688784,593.1034290916473,64508.448738276405,12239543.068994507,17436393.42499086,482.1007955318692,98250.82758325854,759.7372496459569,4346603.9217090765,1
380.05225611756083,30000.5353637678,900.0080304206173,51313.478787746906,8820530.754591271,16323163.395590674,399.06076594439344,90186.99639257447,1085.7991618466986,4000107.073230983,1
982.1903542677707,39993.40569335547,999.9175677694096,136880.76972703438,23805316.7595744,54552800.22877028,993.6923061440776,290731.5176705897,1231.4774255686514,5498639.980311276,1
549.4091268890619,23186.172587560137,879.131628133912,48526.46927471142,6697139.866657811,9057706.902236767,422.0546177796597,60357.3774189538,1029.1573516306578,2038369.7657095224,1
349.12528896265366,29997.88821731893,799.9718424020543,65335.207401285654,11080526.171128353,33059453.023286253,399.78668105878137,179510.2952468087,1270.7099902306047,3999577.6508966736,1
366.08208725393393,29986.91446417813,699.8473187642921,69665.30589955374,11943784.490044275,35893898.48789832,365.60566308844375,201287.3732463531,1161.0674520200105,3997383.178241256,1
369.1471585550487,28761.749732411932,930.1877791335643,69810.49808737777,13780288.452987788,49545084.69622849,480.44053748861404,273974.054292616,1705.7151500140744,3754923.2431673734,1
566.8939194721676,30755.457697175214,890.5343591943476,59461.79441267032,10098566.731065676,13996675.781696305,451.274311734685,86291.02256426883,1051.650772864385,3294892.2480696687,1
368.9252538189972,26995.916220402174,600.6360026444029,34478.7777192964,5822459.171320988,8921682.558274865,306.97567562946824,58992.78721678825,775.9769475157469,2000517.304679106,1
488.48508234980704,25962.471028387157,651.194052079447,49302.57943015448,8519556.15440751,33277551.35429745,327.857830522176,189783.81757852374,1045.6315921961466,2415229.530138777,1
320.72457808551917,29995.926289004303,749.9490768837613,49504.350381068194,8350254.699113707,39372481.70121565,308.77872580751546,214177.59238548495,1320.4985706698365,3999185.2854594663,1
389.8884917207768,19986.246579642208,499.8280526796328,54289.082240659685,10041142.105892532,17726285.109582346,386.43650896701723,97156.29722141713,675.6296436221295,2996906.0124831935,1
324.59820179710135,29985.862313476984,599.8586064746535,52869.177411193145,9446620.639239488,24903993.38295623,322.8442977096435,139203.90433220987,742.507909233891,2997879.596884011,1
405.5571827972648,20887.090128533568,500.64466594823966,37640.83163651129,4527562.660402774,6776460.214606848,256.2522864626256,47205.83652604469,561.5338820770645,1742835.0433382925,1
846.2526652024022,29995.77369508292,999.9295591037219,109448.89183679708,17396878.046129107,40335202.58988906,673.3556372252426,231805.11012994114,1181.3121302900186,3999154.7687868807,1
520.5647184968948,39977.147211892974,999.7142993362248,92270.84632484584,17473746.670818787,36053229.10316758,449.0815110530336,194251.75476737926,1165.0265331480402,4995715.7143000085,1
327.7799794574666,39991.762605961965,799.9176218182267,57940.285956833184,9278415.24934049,26293817.74379266,464.3769409185168,146110.2374589886,1247.2853435032118,4998455.568136865,1
782.9471804769155,59984.83601058246,1099.8609879799176,108139.20099323896,17285836.927849002,46343882.76289102,819.2234289723407,253987.32814997106,1315.5480128954794,5997725.5453110365,1
458.2825979501385,23056.04780960415,701.3289907536554,57449.961398122825,7836506.699118487,12989735.335041488,421.6959438095869,80673.72520685293,863.5113198654348,2021234.3426346637,1
465.17535319617235,39995.48482678534,749.957669056494,73542.72101725057,12317183.865684748,29896663.59860615,538.48608616583,166839.4233597091,1166.9341330519173,3999322.7431303314,1
779.9302307539405,49995.22458466382,999.9522447063687,69540.04274485091,11045884.841598757,44785448.71408662,579.4898330077037,257873.53934609657,1288.48013198105,3999426.963843085,1
426.95235260071854,38741.575560605415,749.9184687356088,65395.51634782904,11554054.832959145,18845102.084606797,401.00953644293014,104503.28947184246,948.8551736362944,3998695.641574422,1
384.9500584089576,29997.42417682627,899.9613618229871,69570.8057453791,10638701.86053288,35239327.26496679,447.1943960354408,194119.30709946854,1264.2314368465175,3999484.846422012,1
475.2885181725331,16034.224624633516,548.3080445441938,38897.73452167896,4879056.346282756,6740094.540208885,353.1799715666259,51589.82063745085,693.5081378216338,1172225.9132953708,1
377.9350745819097,29986.4489561024,799.8192990066502,50581.85894014204,10529446.068659678,36942477.64607072,389.9349028924631,200936.68045267192,1253.6383375361784,2997967.572971298,1
296.6140311249296,29980.455377070262,549.8208117669968,69153.98379462662,13550336.21039705,30163823.98488741,442.8979493870942,173198.9638218016,1007.5663679749226,2997068.7841035086,1
874.0290939412047,29943.532206417116,799.2467414615379,118434.96319656153,19217266.63483954,43541567.95546977,669.6254356246334,243761.0743097309,1134.4863469079085,3988711.7573043765,1
447.432147222478,24864.306066336263,546.2340824189328,37679.12186756377,5744590.322299904,19247333.834176887,338.45456649625254,115456.95973312539,738.4275558626202,1509081.267681287,1
849.3614091781027,39917.73447247402,949.02259405938,170706.7097765145,23109296.08563869,44928643.53038649,1042.3626801593964,257926.64997729386,1041.0330948684523,3987666.517688397,1
318.8537326302307,39995.121782055474,849.9481673539818,56821.33306391,9128770.695698624,34656422.99861067,359.5449594155951,193664.6111544915,1489.9091404205094,4999085.3620234,1
811.2150581590573,39930.43389792975,899.2170407821955,133965.21571550233,20735285.712239213,42216539.85314079,806.2006570171533,240785.407494489,1075.659155167352,5984354.4344737725,1
320.68819471495635,30001.366789173182,600.0136677360626,76862.24068376391,16423392.13527678,54585002.49582776,399.1600760971983,299020.43595483585,973.0990893411594,4000273.3609482017,1
362.30490699743797,29995.762700607516,499.96468792478936,54828.939677632814,9468401.20544351,14241986.463482065,315.99734334285546,78791.82934608514,574.959391113504,2999364.4275350813,1
212.41475863975683,19983.809836173918,499.7975819790966,43816.14980302835,7371001.040304448,16423662.503825288,299.87854918746785,90129.36539264527,639.1382384102933,2996357.950454456,1
769.3620547312836,59849.43950489866,1098.6189952308866,125076.90802186038,25083181.416857824,49024955.414213,718.8189722821602,266375.1970248229,1436.125771195237,6973668.4493640065,1
342.82260650145963,19998.332777561303,499.9791592851337,58411.32289027737,8143288.273229534,31588920.268697746,389.6205544699291,175190.05552851385,955.5157266338016,2999624.882768237,1
1054.2184875381704,16171.640609082866,587.3627496363732,62671.81406910811,7658918.899979789,16565867.206867134,512.7292433990351,121830.24754075285,698.309046789911,1583103.2157134588,1
299.84535194334694,60000.11277388789,1100.0010337599822,94743.27064260996,15240253.484796913,51971695.29420163,724.1101636776848,286816.0988769249,1858.3350797612204,5000014.096741592,1
235.830958383334,39991.22779366994,899.9013072675039,55440.37729397439,9521761.580616623,24952164.857478946,409.85700208860914,143520.96983475724,1202.7252392369355,4998355.30149135,1
242.06814309718362,29962.00188032218,699.5565481397772,59924.00376064523,10244026.190247018,28095516.485045593,380.7250414150211,153894.15393135772,1043.7827861133446,3992402.7830030327,1
182.71116920600133,19999.864508162747,449.99847571421714,32855.55475847563,4708156.088339383,20548953.965055134,254.13726567238842,123509.39360600855,680.7669247984396,1999979.6762590562,1
235.68420728062316,29996.807830157028,599.9680774523649,40456.994701656935,6227421.474512433,19592719.246324368,321.6989293311262,111479.50143595348,805.3625544180212,3999361.5830139318,1
848.9143193241413,59935.13079394813,1199.351132510697,90632.56368215184,14402271.812690275,36105084.41801351,660.198223294041,203060.25995812227,1388.7414230611496,5990272.249574693,1
501.4324739860357,49987.423084610804,999.8742229361733,79979.87693537731,11853212.060545046,17646641.940654393,425.069079091058,104389.5712897467,1503.810831296001,6497547.655729905,1
854.555353016524,59765.0593112335,1297.452312777994,108912.47703133392,17600612.972223148,36326727.84028363,710.7373941763193,214362.27708620238,1707.2246038699045,5964793.41743665,1
281.86398011473614,64923.7045912,799.5303519362205,68712.07742640866,11033226.920057395,22115845.145122148,467.91687096146006,126815.5775753433,982.0318453129297,7486798.901077494,1
675.3569428377109,49983.7859710995,999.8378465641578,66165.14541877284,10695859.689672327,28047021.81509916,431.15841177161695,156419.9637157651,1565.4323931009274,3998054.47427768,1
311.8375254332192,29961.786902840864,649.5858928694407,48961.87296018142,8531549.30358496,26744570.062290885,334.57147169785037,150979.51643743573,1057.2207649130173,3992359.8148188167,1
245.63213244852653,40001.27560648121,700.0111614677825,52435.61982068088,8581066.53833524,17425455.294572793,357.47541110676735,96774.90148285717,855.2767950264363,4000191.3424983486,1
769.8604433524353,99947.89317943533,1299.6612615341244,91883.62154566405,16864433.722837605,44164342.89954527,676.129237828278,243999.26186178226,2064.3268270521176,9992184.99517415,1
257.2150582981738,29992.18464169105,699.908814880701,62137.8149560657,9897095.51141517,29288761.5584346,320.0463759541685,164392.33193973778,1252.6939401027973,2998827.7726075533,1
757.9393562392183,49974.17803870866,1099.7159217438523,76526.74681061594,12543546.467052562,34550428.672039285,605.416418029563,192268.25961243786,1490.2400416812754,3996901.764745114,1
241.72344542485942,19999.412247646786,599.9911836498817,41814.788365096436,7141815.179185497,27361173.63706351,294.79188691366636,153113.00280597954,1273.1520238424475,2999867.756691551,1
338.24981607929965,40014.95821685268,700.130872163481,63420.11986073801,11722328.367169235,23673560.8866704,441.7564086902299,132920.75422360306,900.1682642101918,4002243.942278128,1
286.6823111239763,49998.956642746016,749.9921747797714,76950.31804336929,13886321.047253538,30592038.849226426,442.0851993697918,168206.85620772155,1041.655798305233,6999780.896118915,1
314.04604125259306,29998.66879427053,749.9833597437596,61411.161170522864,12496400.619337425,31976402.73104863,442.5723277190549,178906.60649161527,1014.2632103201248,3999733.761807288,1
680.9500045361292,69969.03966490827,1199.7345963496334,88669.36647012594,15299314.10818951,41685628.677484624,723.3020970684851,225217.00492928896,1660.9800779840775,6995356.463280167,1
231.9562196178342,19993.655532912355,599.9048254451887,38603.24281219429,6492175.549610563,28431989.93293553,238.478646213672,152561.8523572108,1291.4617770000732,1999048.40541428,1
345.64123504012616,29989.689515531227,699.8797006773625,60453.0376104321,13200965.544504885,28280497.61306569,345.51087495373594,155947.24253906394,995.0670574256324,4997422.60036474,1
217.88560591360482,49979.13564594892,749.8435010166623,56937.59383171309,10896662.302113347,23980379.469774794,372.398275974777,133727.83766882378,1127.037504558373,5496557.7407465,1
436.58699548165384,39988.496146023164,899.8705723362109,66989.40197069914,10627424.974307742,20672181.66956769,443.81639586993316,118221.80207305336,1171.2601100249326,3998274.5459754514,1
267.01215574034114,39976.15670964241,599.8211486658249,56483.91601780358,10221411.531288236,23675975.359476745,359.3812334370968,129900.9303626466,829.3823290194596,3996424.0394710763,1
574.999606704507,49868.48018150517,1298.2891165432663,86743.73111793271,15966609.57017513,37044362.01901866,635.7878886252075,200831.07491448746,1670.6797366730234,6972399.008422262,1
261.0241262600273,39977.553049083435,849.7614676772687,50961.58077574121,7742712.911053047,33435600.03130111,362.67463080207915,188514.82817669035,1387.1106310614648,4995791.787225914,1
324.81993460605383,29987.29094057127,699.85171193331,54411.92411949711,9303445.642681457,25599753.80070065,401.2295274131041,137784.4501447549,878.0748186989412,2998093.8430002937,1
185.0693043555381,30003.62320495983,600.0362309557231,59869.1352825887,8765954.883026151,30215615.08753993,314.1717393007708,175120.95534649692,1100.0664234187743,5000905.828587914,1
651.2375508434694,54910.12628730211,1049.141763813312,101813.74743011524,17248855.210564025,37172290.5643018,622.5065643336245,207301.99615164145,1623.6717773301211,6982849.3023356935,1
363.84107547964567,54995.48546320083,799.9671663313111,80770.24193804107,15307514.31235404,30559120.711262926,506.2369869252794,172220.8462965104,1037.1002906366666,6999138.151569671,1
204.51046941884744,29965.27922393633,799.5369222935083,59837.713876039306,9395157.071587536,26706335.390057594,383.21601304907006,158486.18986593193,1108.332432345997,3993057.854396148,1
407.9643108385882,40002.41036515306,700.0210903773897,59821.11457302266,11959346.04216891,29785156.136322845,443.4114723964434,164643.91446343684,1104.4777203732249,4500406.755247739,1
340.3851922446736,40000.46667094268,1000.005833369764,61870.03062624088,10439291.667404067,26169784.430118665,404.88042679488234,149244.29748217587,1408.34154866239,6000105.0012673475,1
294.60023731099017,39991.343697622346,799.9134322924582,40125.64320329457,8722627.281634174,22688995.311420754,299.96753710967175,125894.26920514199,1029.300372435208,3998701.624893991,1
169.8754792902905,40001.46024423443,700.0127770204386,51600.251481552215,8145695.648027205,31641231.28772825,275.14995311055736,180961.46377917475,1435.5100726915769,6000328.557948972,1
263.7358220098414,29998.411051954987,599.9841103091479,44965.36714062491,7565528.122512363,20382115.83113418,299.992055154574,112491.14066571859,839.3717098769638,2999761.660949465,1
621.2180985577892,49995.0549887316,1049.9480760978363,96347.57517341089,17244728.999795735,38461436.25709112,561.5240279086946,212216.96295115192,1518.4434257499606,5999109.919980655,1
360.8742228651622,59997.651681755895,1099.978473538804,65401.89978139022,11826521.633569898,36089955.368961535,397.0873535190608,197566.14478875362,1495.9707240127714,6499618.40201931,1
198.06192346850148,29999.500310219722,599.995003081403,47637.40519278547,8604601.449693942,18799969.18292789,299.9975015407015,106635.16919099489,906.6591157674522,3999900.062460229,1
103.10674951735264,29997.87790543404,599.9787786790533,38622.9568576656,7788071.024839475,17570694.767588887,267.4420570116571,97148.58851780598,879.96887539595,2999681.691444424,1
524.6342414694648,39968.7586966677,899.648466684353,72720.8577124323,11052707.425959006,17346947.882936552,537.7603855496367,105743.79347233742,1052.3160852731985,3995314.719636668,1
396.2583424722241,30001.75483150239,750.0219350730226,41696.73725968228,8172751.373768565,15221359.239221886,300.008774029206,82039.07233838149,845.3950947181081,3333625.809527491,1
359.8009753658799,44980.12850194526,749.8343858975247,52781.44480771171,10085699.967561638,15650099.87938108,324.3985037847657,82872.85082393116,849.812304017197,4996688.449310884,1
246.9383290197769,29989.820342728017,599.8981947903362,60904.45862482439,14593738.9213785,30355982.762245674,380.19033555141175,168865.12017131055,821.5997015607107,3997964.2412641537,1
232.57586886832175,34966.86519107634,649.6922467760047,34622.357013085384,5354360.30890335,16436247.731453056,298.5596908726669,96333.61383034363,857.9269412554845,3994321.091639697,1
514.4139432224069,39968.52346735462,849.6654960212825,52068.886252258235,9571529.024182394,15107715.682567833,436.30779944042035,92168.26165103377,957.9561964945829,3995279.449074322,1
284.57184947065764,35004.29761802523,650.039905228153,66831.45809209687,13097503.578592528,27971782.18797792,408.8738345944953,157259.0306021217,984.6758327716374,5000920.946417347,1
209.84539717733048,29991.087700570723,599.9108703856338,51692.184731488174,7987934.099540881,14639649.318868928,280.72319897688726,85146.36006123418,768.6358026815967,2998663.254376927,1
232.10704080667477,39995.06738087629,599.963004216042,49993.83422610235,8895704.354083635,27094864.611437995,299.98150210802436,147041.89588800407,881.5245895279396,4999075.162427158,1
333.7045763183282,29924.869008256446,599.2482191037873,41127.79858460632,7115589.228545733,11600662.92462691,292.72995326229193,66841.49293030826,656.6121511889572,2988737.410018894,1
178.60864481739787,19997.5771692438,399.9757709586277,36051.14493437605,7053961.193688561,20969516.555472825,223.4440982609651,116861.655073972,702.7352086981392,2999454.8795896918,1
487.7120399971382,40000.178771245446,950.0021229061566,59940.6467122013,9476392.428231155,16772824.819325276,435.2359681286723,97630.15106222854,1083.3357541912387,4000026.815716512,1
367.36614723893507,29996.023500254916,549.9635475443525,40975.44947557478,6601820.965655277,21268813.54314861,241.77876677662732,114691.03117129028,652.0401150809971,2999403.544804396,1
453.92183616235013,39970.542987431814,799.7053756221243,50051.86926476144,8297197.573159953,14636538.73327623,394.2819311677046,82769.60501347942,847.9019049564987,3995582.2616981193,1
203.81985161308663,19999.238856578082,499.9904856166914,31470.71964428105,5270685.885458695,29093683.03358441,187.68586593973654,157061.88882502227,588.2241007255233,1999885.8295732904,1
289.4710082305463,34976.8398337463,699.7683600109652,57034.523792274376,9196606.372815184,16794096.961624958,399.86763429198464,96989.13092536195,833.0575714416327,4995037.9283320485,1
208.1686166468467,29977.77252011161,599.7776840141314,39970.363360150586,8306295.613265256,28515103.466458887,299.8888420070857,159629.99889302946,961.1821859200676,3995555.3275589137,1
442.23535218264016,39940.26239658147,799.4024007627933,60066.988970750324,8755849.43203247,15426015.012457522,350.172001948571,87808.754934585,820.2201716159932,3991042.705865602,1
280.2694500104601,29967.56262979196,449.75665392643407,55643.78242972716,8906616.1760646,23635222.176817365,299.83776928428347,128650.08424419494,718.3613222436046,2995135.7099347906,1
223.72226502856688,19946.262791536847,349.5294831600953,38956.21895646719,5741720.602339472,13610366.769357407,193.41382258341545,74090.63373943133,416.1065275715432,1991944.8355718555,1
262.90264646407564,20000.292003092763,500.0036500253368,43250.31446874095,7250923.797020154,29245254.447054602,282.8447772407528,161697.1896546669,1187.0457024675536,3000065.7009356488,1
298.8818145857782,34929.076392568786,699.2904042641893,58997.41579252883,10403783.846755823,17716268.038926102,301.96163925941613,97252.364492886,847.624732441435,2990885.8715678663,1
223.80898696039048,29996.769150015265,499.9730755252313,49201.47157288656,9860497.547420094,30072567.28828776,313.3202659483124,166857.29672823407,858.5744538329657,2999515.3855509683,1
270.86201093899825,29929.21273559581,499.40975774404717,40965.19729340283,7395839.370839748,18788079.546645984,229.39850141104253,100683.47838267182,854.5455854731459,2989388.1763506094,1
285.7570391649529,29970.444321885043,699.6550987861566,59447.665276224885,11347818.138262788,25225293.92764012,314.11431883752795,138617.01595038132,935.7886946264836,3994090.3205126906,1
458.5135967593455,29970.85643622115,799.6113247318224,57538.18014347183,9372491.01537742,13282717.102173107,382.3454625776372,75105.75690428019,831.8537168581012,3494901.1151708737,1
218.90148270136388,34986.37658822081,649.873484578193,58665.563969517636,11668767.861010402,35274095.22843548,357.50427952832564,204239.42499806767,1196.195699635682,4997080.981571798,1
231.70630838855809,20003.04479209306,500.03805845273837,30169.377105192223,5450643.994172845,9749067.60140151,220.13876820741325,54920.07657410022,612.5466216045943,3000685.1042942833,1
208.35123114266585,35002.58355125056,600.0221443163615,48172.60758518244,9378233.910926474,24546576.14146601,310.02309837073983,138470.06818011554,748.5990562423193,4500498.265507313,1
278.5186942671374,29995.78881553589,499.964905564513,36483.10103394808,6938915.441563963,16446679.66260711,199.9859622258074,90213.91122536753,592.5509991875766,2999368.344498433,1
492.87177286531266,30002.069133628804,750.0258637244118,48731.17725616426,8281602.326571503,14169624.62144599,359.7832140720142,78126.9119349658,802.3003936203568,3000310.375396001,1
238.49859908316705,20001.39098143904,500.0173869656842,36125.8885867956,5819790.400336592,14024535.328899262,219.81154616438087,77281.54802471756,560.5458074931038,3000312.9762652223,1
211.8434279539714,20002.938101662883,400.02937993764624,28461.463945497788,5379831.005772727,11448233.177299075,183.78573202510086,62276.5626998161,407.92469664694516,2000440.7314349413,1
465.34056608052657,30000.21959788902,750.0027449685974,40073.828320482564,6583872.24922507,10108958.719825262,286.68115243891333,57817.02432028401,763.0980309918593,3000032.9397434657,1
221.32150461808087,19999.746941330897,399.99746940530173,35855.433561926344,6840660.676793446,14336290.094537444,222.5386540413741,78296.71073910885,635.4798505874477,2999943.0619791774,1
476.3023235474579,29945.729698505602,799.2760684320026,46613.44800992682,7553810.340469394,11375130.949587338,312.0279482176942,65284.85100659689,769.0708681715008,2991863.1374685937,1
247.4826404033494,20013.5549176083,450.1524669940029,42389.389551206754,6752117.799049834,10965702.896784343,223.6825592084025,59530.315072537545,525.1778781596673,3003050.3731603767,1
273.7836986174686,21248.56180089711,524.9822337104614,41154.72634706877,7571263.1606434565,14101551.608314415,276.38384895162864,77557.11002880134,736.3084154072362,2999695.4453431345,1
169.20751138255397,19968.667026295207,499.6081843091378,39647.30159214388,7486444.357761319,16558034.63419642,282.8733472100348,96820.70835551707,585.747526431409,1995301.895216308,1
412.57662054546563,29994.153658335035,699.9317893572239,58200.99614060005,10766506.148526406,38267266.91536655,365.1519635052169,207416.89607534462,1448.1347366011441,2999123.091476058,1
496.2404727992357,29995.91368311719,749.9489192994663,82896.39909470582,13535557.258432718,27057051.55506385,535.4894523640556,149342.85981225208,919.3818232893493,2999387.073340888,1
556.812540526953,29962.410775863325,599.6239899390027,63710.4342907943,10795556.039298356,36153259.39989774,413.8808375141715,195516.5752601931,1156.4176948823335,2994363.3829357116,1
310.48802778990915,39959.48851587445,749.6201086246848,74613.35599911636,11837582.512288693,26329255.940670285,499.74673908312315,154403.07470306044,1007.8225904842964,4493165.418278618,1
531.0340122003083,39976.89082635416,649.8122108373817,61054.85285923852,11450946.978268672,42073320.37338347,358.47504809615975,225163.88577657388,1287.1280330048153,2997400.5934939627,1
417.91138187933103,29981.271835900312,699.7814706413907,66171.86837760988,11346289.29577784,36675730.49023569,495.3044893155942,204707.93268514675,1202.4816291429586,3996254.95181436,1
212.01450748641946,19980.31378154191,499.7538616851928,40260.64745150266,7072405.559313026,29660167.66830021,266.14534254781,161402.91332208054,766.289254583955,1997047.7940016217,1
294.60619994485575,39980.34196777067,799.8033955193806,69323.40494652791,12977351.205186248,40736919.872127205,414.01486635789263,227881.5437065986,1339.6706874949534,4996314.571851403,1
389.9173829288677,29996.341074724536,599.9634096315373,42216.725410359,7854286.191813686,12745151.525721606,368.45812372072817,70355.10279848722,665.6736878292783,2999451.177943777,1
333.42740609905564,30000.592414044888,550.0054304352719,59569.74843434353,10830239.178552844,35674702.51309739,389.2806244020117,189921.5629622697,930.0091823723648,3000088.862545395,1
422.61108489782606,29989.594487296363,499.9132798737672,51050.299831463395,7554787.573700042,14448676.654705675,383.0287453581475,79191.37580921303,608.5900798463144,2998439.3084456474,1
286.91720573941706,50000.4117671321,500.00205883142263,70603.39174419816,11351317.922691256,25861495.542704385,365.58961393455496,148937.53384695455,812.0033435422246,5000061.765196724,1
455.6011672524464,20001.46562610775,500.01831999071663,50612.55640604199,8900940.02543736,11492000.73296508,345.414424720947,65643.55980690407,534.6349729131557,2500274.809929563,1
260.41972506270884,29992.870673855352,499.94058541875575,48170.13738325095,9375456.283293337,23717570.25953813,339.06967637358423,131730.71562543086,664.3947253591199,2998930.6646152874,1
376.2975991888533,19999.27194979549,349.9936295027359,49647.21130126422,9317957.044205446,17231552.9973996,300.2470119882415,96341.2091371148,461.1027182337626,1999890.7934631526,1
480.2242810526104,19991.204276576493,499.8900413662981,56314.89628933081,9439199.667204078,34164142.49072161,411.8156183032111,181404.1912759604,857.3871618585628,1998680.7865558881,1
283.32280173563777,25008.73156811461,500.0873080584524,45226.12772511068,6911768.239980877,35144349.473604,282.89210137076617,194086.36919035626,1115.0094794488393,3001571.8194851433,1
267.9593846463665,19985.083231105502,499.81350560865934,43150.93388336747,6111893.53434724,23407049.03775707,263.20557931667577,129504.23389766901,869.2408793194023,2996644.352885852,1
202.40958654274243,39960.73274271995,599.7054232575285,62171.124409094366,10413383.96317991,31971224.96459749,376.34025355537085,180721.97949722133,918.7794625548167,3994111.357192573,1
273.5214923620349,29998.477582022642,599.9847756270717,46686.66127739319,8840969.830584211,33464594.26234169,347.90037300003013,182672.34274974343,775.8423822763945,2999771.640200545,1
266.73475308495773,30000.524497055234,550.0048078686698,46553.45988856847,6667763.426946603,23092309.25743656,340.25299569488885,128170.9168297968,734.381419597363,3000078.674902343,1
339.96426359919104,29995.714403971167,599.9571425090652,58275.945152749286,9978689.928619144,22309460.179599386,381.2031930325408,125998.39151446635,671.9519996101648,2999357.1835544417,1
499.683750457336,29993.81997148678,599.9381965318196,48883.07320564126,8198890.404312353,30462726.08523692,360.1954206717557,163966.07065228277,1051.61580426555,2999073.0434662295,1
292.40085374303027,19998.083573610773,499.97604409624375,63973.29059137034,11895260.23240685,38623577.26180107,394.21880644588083,210527.98614705718,883.291011236694,3499496.950123923,1
523.8447369367337,19993.03657276529,499.9129495817796,49902.347568318655,8608632.42373631,34640852.43772493,359.6249543488355,186631.49755588,908.4132455257519,2998433.3652558574,1
257.19876316976075,29978.97886915125,499.8247932121743,50518.428077215685,7966739.701494669,23572332.16547495,363.90307758045054,130212.59480815234,671.7645220771667,3995796.510396163,1
275.396129037087,30000.780897096913,600.0078089201687,49381.66643252738,9416775.529670348,34000220.92698808,309.90598469194225,186760.27025719386,1030.3164395598783,3000117.135326796,1
339.035024543896,29999.212633616567,649.9914701415591,56268.991806966515,8867263.525844328,24520081.246306594,355.15252231233114,132911.29230579993,831.2390916233272,3999842.527756605,1
256.6267066016531,20004.390747416317,600.0658575968489,49418.67320177501,9148426.643341254,28472058.84445279,352.56546963653193,159160.92226086493,931.3522164784532,3000987.972387355,1
480.24728861157564,29896.7496359235,499.1388387005918,56274.56484913863,10374283.481738258,31736559.309778746,335.5753442835175,172454.75551717018,920.2872338542154,2984525.7788395393,1
333.06557385391176,30021.03927727819,600.2103558980921,58261.22968237911,10973016.738178063,36558984.554312855,397.0967767569623,203039.1339795247,923.8531948627658,2002104.2965609715,1
448.43211947141634,19990.11645200533,599.8517284596902,48894.8519445024,7404855.580323361,34450198.1214266,316.07056485615954,183036.61534033454,970.7277971310305,2997776.4764612787,1
293.70079063463385,29998.656279496714,499.98880220375236,39832.64365130278,5968239.422899728,24252326.76620141,296.269416964976,141836.5757645517,538.6976126969616,2999798.4441815717,1
