relative_NCV,jerk_median,jerk_std_dev,velocity_y_median,acceleration_y_median,"x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2","x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2",x__mean_change,"x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",x__time_reversal_asymmetry_statistic__lag_1,x__time_reversal_asymmetry_statistic__lag_2,x__time_reversal_asymmetry_statistic__lag_3,y__abs_energy,y__minimum,y__lempel_ziv_complexity__bins_100,x__quantile__q_0.8,x__lempel_ziv_complexity__bins_100,"y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",y__mean,y__root_mean_square,"y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""","y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",y__mean_n_absolute_max__number_of_maxima_7,"x__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)","x__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",data_group
7.644843842284481,30942731.391039398,94655466.58685228,1099.6813834670745,59965.24686664641,0.6751054852320675,0.7170731707317073,0.7304964539007093,0.7304964539007093,1830064.8113879005,3533940.8387096776,5157657.844765343,55783136.0,322.0,0.3250883392226148,896.0,0.3074204946996466,334.95238095238096,442.0494699646643,443.9747231209431,430.5220810647308,441.40896551724137,499.0,1629.065735176944,1689.7656852692462,1
6.219736645307669,13954365.919883331,69746332.53916839,799.9538208426485,44994.80499474039,0.6883720930232559,0.3896713615023474,0.7888888888888889,0.7888888888888889,2326670.301115242,4654481.91011236,6991950.011320755,50124711.0,358.0,0.3357933579335793,965.0,0.3431734317343173,362.8095238095239,429.59778597785976,430.07212559096655,437.8694805194805,444.03103448275857,450.0,1650.0536293599234,1719.8561175174427,1
4.833357610894858,16779662.757834077,53372268.7950543,799.9206846031159,49990.0860668628,0.7038834951456311,0.7038834951456311,0.7990867579908676,0.7990867579908676,1891204.02293578,3597321.4305555555,5309797.355140187,32974734.0,350.0,0.3136363636363636,865.0,0.3,360.6,385.7909090909091,387.1500413863526,419.7090909090909,429.3063241106719,444.7142857142857,1417.6752491331197,1475.3042543543693,1
7.021884429131448,14531302.488004737,58942693.71301179,800.0105570293132,30000.791782423414,1.1571428571428573,1.1875,1.14540059347181,1.14540059347181,3173485.8125,6344262.853293413,9511202.006024096,54044039.0,343.0,0.3313609467455621,1017.0,0.3461538461538461,367.2142857142857,398.9733727810651,399.8669860201961,403.309462915601,408.5230252100841,463.0,1296.491857299647,1350.77580862465,1
6.641497604617449,14593216.599752484,65039808.27034423,499.9571807920369,19996.574610041727,1.0535714285714286,1.0535714285714286,1.2227488151658767,1.2227488151658767,3567173.961904762,7443341.254807692,11456614.233009707,39006337.0,397.0,0.2971698113207547,971.0,0.3160377358490566,391.4,428.8349056603773,428.9430680875696,424.7748414376321,431.8794466403162,447.0,1171.398099811831,1226.1744711364668,1
9.090925329979212,12203343.415170357,53785462.246911936,700.0012504083916,30000.107177959864,0.8333333333333334,0.8402555910543131,0.8674242424242424,0.8674242424242424,3159655.036053131,6433365.470476191,9802594.200764818,90293910.0,355.0,0.3232514177693761,1147.6,0.3251417769376181,381.3636363636364,412.1928166351607,413.1439465911548,423.8118497619468,428.90209643605874,460.8571428571428,1295.9263313121992,1342.8771145467813,1
8.06865598363601,13327757.23825352,45263960.25547035,499.9058598557164,39984.93899489087,1.4770114942528736,1.4770114942528736,1.4018264840182648,1.4018264840182648,3660593.472477064,7613494.305555556,11739219.817757009,36500049.0,377.0,0.3409090909090909,949.0,0.35,376.2,407.1409090909091,407.3196700828032,412.2151515151515,419.26956521739135,430.57142857142856,1124.968833816543,1176.811624829696,1
1.5892010706928668,13755311.804158844,51374039.25250439,699.981948522093,34998.19487548738,0.0259740259740259,0.0093457943925233,0.184053651266766,0.184053651266766,30652.148396718865,61435.99775952203,92315.84517576663,13636493.0,43.0,0.1042442293373045,315.0,0.1012658227848101,56.5026455026455,97.73715562174236,100.76584255620084,66.94473358116481,68.91396514161221,114.0,84.69762835308168,102.2298293878483,1
3.5294407615596826,14298033.30957275,70651855.18045294,700.0057510426326,30000.492948543884,0.556135770234987,0.5504587155963303,0.5905707196029777,0.5905707196029777,305517.9465838509,612357.1506849315,920180.495630462,8377400.0,60.0,0.1883519206939281,571.0,0.1970260223048327,87.09803921568627,99.59851301115242,101.88678509235636,109.98613951374688,111.65438121047876,136.0,306.624983419166,327.83599837220174,1
4.755375404734545,10954692.952870414,79178556.88066538,849.9893866291234,129996.75357741168,0.5192307692307693,0.5468409586056645,0.574430823117338,0.574430823117338,212324.2210526316,425197.9066901408,639020.2279151944,7254083.0,47.0,0.2167832167832167,454.0,0.208041958041958,67.02564102564102,111.29545454545456,112.61422328779472,95.50974512743628,98.01829339567506,131.0,218.15957787190277,229.22706279293695,1
2.2913854260364994,10432112.996363424,86377396.08427408,599.9904607867516,19999.3640575108,0.2602523659305993,0.2602523659305993,0.3305194805194805,0.3305194805194805,314598.48667966214,629146.0156148341,944783.2377850164,33806932.0,67.0,0.1219987021414665,721.0,0.1096690460739779,105.7399193548387,146.60999351070734,148.11585867986054,123.09149180499008,125.06707196029774,163.0,322.80679601440244,337.15400258379253,1
6.072791208255767,10044947.725345297,48375042.91177486,599.9917713756931,29999.17714320784,0.6134699853587116,0.700952380952381,0.6152897657213316,0.6152897657213316,443740.1790123457,889351.4777227723,1337115.4578163773,82348953.0,272.0,0.2352216748768472,600.0,0.2413793103448276,288.19607843137254,318.0012315270936,318.4571662700786,306.45211731258416,309.3112547751984,354.0,294.06171436574425,306.7560633792201,1
3.5885315985372155,7726475.607962385,62970418.09769264,800.003311033872,35000.28971606534,0.6904761904761905,0.6904761904761905,0.7490494296577946,0.7490494296577946,414502.91221374046,826906.2884615385,1242120.9069767443,19407966.0,216.0,0.2651515151515151,467.0,0.2727272727272727,232.90476190476195,270.6969696969697,271.13653890110925,282.70440251572325,286.5727513227513,297.2857142857143,458.0562155349968,472.17063532021245,1
5.084694916057762,17231015.224246025,67293315.19140306,699.9930001105924,29999.400012484584,0.6295264623955432,0.5801749271137027,0.8181818181818182,0.8181818181818182,689027.0644444445,1387013.049107143,2097206.706278027,35527824.0,208.0,0.243362831858407,631.0,0.2367256637168141,215.65454545454543,279.34513274336285,280.3593774621663,245.70520783564265,249.73487511563368,312.0,530.1881732221188,554.8980416600621,1
4.008346389811678,15349360.157190122,60929159.89438231,699.9838590207644,29998.61650344764,0.52,0.5200803212851406,0.6528662420382165,0.6528662420382165,501430.69059011166,1007035.7168,1516336.3033707866,54232870.0,236.0,0.2337042925278219,627.0,0.2257551669316375,243.83516483516485,293.09697933227346,293.63374978756855,266.41907261592297,270.2376984126984,312.0,395.66021902853714,412.98576465582767,1
6.501215177694395,10962976.607367933,18934468.889446843,849.9564890647639,39995.90495796382,0.7518248175182481,0.7480916030534351,1.561046511627907,1.561046511627907,2070536.7959183676,4147460.263929619,6208109.01179941,59784277.0,206.0,0.2898550724637681,823.0,0.3188405797101449,236.7142857142857,409.62608695652176,416.2784637959185,292.82484472049686,308.75619047619045,461.0,390.57892306666326,419.8574612517663,1
7.538703705219043,13927152.302475505,45112361.35600289,499.9934369196773,29999.21243552794,1.2773722627737227,1.5046296296296295,1.2352941176470589,1.2352941176470589,1023213.9270833334,2070642.3216783216,3152060.5704225358,28281269.0,252.0,0.3206896551724137,596.2,0.3517241379310344,269.42857142857144,312.01724137931035,312.2845132909721,298.3664523670368,301.19448275862067,330.0,450.3521067570357,476.416437557274,1
10.232267114433707,11196311.635056883,37558912.444540605,1049.9701368560975,39997.72474519676,1.2608695652173914,1.344186046511628,1.9965277777777777,1.9965277777777777,2958524.951219512,5954766.754385965,8978110.201413428,56141746.0,209.0,0.3460207612456747,872.0,0.3944636678200692,211.19047619047615,431.1903114186851,440.7517406497825,286.57451782583286,305.3027586206896,507.2857142857143,416.92123067759314,455.3320596272909,1
4.655036534837588,12814466.41794318,72988082.7585978,699.9795678311434,29998.248696796905,0.6930835734870316,0.685823754789272,0.6963657678780774,0.6963657678780774,1092005.8403755869,2183043.305882353,3276651.974056604,67467474.0,200.0,0.2365339578454332,834.2000000000003,0.2306791569086651,243.0058479532164,279.7985948477752,281.0724568422103,267.50190398476815,269.60609462710505,314.0,599.3579631525379,626.3256215923323,1
10.930232558613003,8336230.576412449,21630568.025747474,1200.0000000519574,40000.0000034656,1.2757201646090537,1.343612334801762,2.1217105263157894,2.1217105263157894,4043809.211221122,8102069.315614618,12169555.414715718,57480391.0,220.0,0.321311475409836,987.0,0.3737704918032787,247.4642857142857,426.9540983606557,434.12014277231566,298.69645690111054,318.6322580645162,491.4285714285714,520.1958265241068,563.7496041865658,1
6.128667334832122,11045995.0357562,54033085.90616402,950.0181767445268,60002.29603179533,1.1205128205128203,1.1205128205128203,1.1607515657620042,1.1607515657620042,1802275.1673640169,3603984.87815126,5408530.46835443,46277243.0,257.0,0.28125,880.0,0.2916666666666667,271.72727272727275,310.19375,310.50108359982687,308.3109965635739,312.0849489795918,332.2857142857143,635.5438923269951,660.6108657976666,1
11.286408089510752,10596105.072511353,28987592.592510927,1199.9709080767666,49997.57570245179,1.0669014084507042,1.1102941176470589,1.7267605633802816,1.7267605633802816,3471578.121468927,7002907.505681818,10569438.051428571,64277379.0,177.0,0.3033707865168539,992.0,0.348314606741573,229.5833333333333,416.3792134831461,424.91697470595176,283.81544901065445,302.0447447447448,481.0,593.9859813921296,643.6698284168529,1
5.244784769416044,24158450.39071821,91019025.99652344,700.0039405580642,40000.45035076064,0.931297709923664,0.9905362776025236,0.9850374064837906,0.9850374064837906,1064440.8275,2139224.3844221104,3223386.116161616,29208004.0,179.0,0.2537313432835821,653.0,0.263681592039801,222.57777777777775,267.7014925373134,269.5491168009259,266.0674495633845,268.3756097560976,296.0,708.2926966889498,744.2253048645441,1
11.058596894226522,14469035.209838836,24958134.38146129,1349.9723336303225,49997.95066028254,1.3725490196078431,1.430327868852459,2.090909090909091,2.090909090909091,3578539.827044025,7182797.857594937,10791366.47133758,58109776.0,162.0,0.328125,958.0,0.36875,196.57142857142856,417.00625,426.1373604836825,278.0860576923077,300.8392045454545,481.0,450.76100393469153,482.38354078863256,1
5.360606670230081,10869543.87438346,84133350.82078905,799.4961948171655,29962.226509083524,0.6997084548104956,0.7734627831715211,1.0055248618784531,1.0055248618784531,611890.4653739613,1233325.4930362117,1862052.0196078431,26267462.0,204.0,0.2644628099173554,558.0,0.2782369146005509,184.58333333333331,265.4986225895317,269.0021454746643,198.71640133283967,204.0085348506401,335.0,406.81563302609936,446.7055778074226,1
10.704705871650752,14411135.7245595,38320576.46902629,1199.900212704128,69988.35863286027,1.3112033195020747,1.3973214285714286,2.0,2.0,3167733.315614618,6359967.294314382,9571185.983164985,55279689.0,157.0,0.3168316831683168,906.0,0.3729372937293729,192.4285714285714,417.2970297029703,427.1313823892857,267.5050237969328,295.2836693548388,487.4285714285714,414.7722749993149,449.3394557489789,1
7.486362188117354,11930680.99139622,68194155.23741525,599.9784553619716,39997.127433166366,1.3073394495412844,1.3073394495412844,1.82,1.82,2041722.9277108435,4107456.190283401,6199867.987755102,26447102.0,275.0,0.3346613545816733,740.0,0.3466135458167331,272.6190476190476,324.3027888446215,324.602742192736,302.03016591251884,308.6692307692308,340.0,406.48673727465575,452.625314480812,1
13.34920730406558,11734918.523979634,37377090.51027639,1399.9036640754011,49993.11909927626,1.4632034632034632,1.5185185185185186,2.245674740484429,2.245674740484429,4113515.5625,8250964.552447553,12393440.60915493,52131863.0,176.0,0.3586206896551724,974.0,0.4034482758620689,179.80952380952385,414.1206896551725,423.9870809677887,265.94798363530094,290.5075862068966,493.0,462.1651965691579,501.6428753823079,1
4.655471895525649,20788620.739575505,88157120.9238116,849.9960586850781,39999.62905357913,1.3863636363636365,1.4065420560747663,1.3843283582089552,1.3843283582089552,1473444.116104869,3009863.2188679245,4603232.049429658,19774711.0,160.0,0.2825278810408922,689.0,0.3048327137546468,198.57142857142856,270.3085501858736,271.1308481212973,262.6538720538721,269.5634920634921,292.7142857142857,348.35123345805863,362.40893470919576,1
12.32876318352705,14012698.869591994,36212797.72596205,1449.9995366403828,39999.97443533559,1.35546875,1.410788381742739,2.0375,2.0375,3280997.141065831,6596542.798107255,9937183.673015874,64472679.0,176.0,0.3333333333333333,931.0,0.3987538940809969,194.28571428571428,434.7570093457944,448.1623224789425,263.31328671328674,287.7256684491978,527.8571428571429,364.3355235707193,391.0554029628284,1
2.623145367608104,22021051.319865167,97369601.78875108,999.9748098336476,59996.97721810838,0.2273755656108597,0.1165279429250891,0.4652213188798554,0.4652213188798554,637777.5732368897,1276837.277173913,1916516.621597096,76710029.0,178.0,0.1380866425992779,824.0,0.1371841155234657,262.4891304347826,260.0929602888087,263.1214133415309,308.55766977740075,313.0868725868726,336.0,623.2628604119145,650.7906423652603,1
6.481190277956974,10498267.364134692,85547861.57103346,799.9640571649813,29997.30434793282,1.1355311355311355,1.1355311355311355,1.0769230769230769,1.0769230769230769,1554011.610526316,3189010.8727915194,4933249.857651246,24297903.0,225.0,0.3205574912891986,745.0,0.3205574912891986,222.1904761904762,290.609756097561,290.9668072595726,276.2834599649328,282.50896551724145,303.85714285714283,703.500982839523,736.2246382415894,1
7.237463459401159,17513216.91759565,53767905.87154093,799.9945525264995,49999.31906812657,0.7111756168359942,0.7014925373134329,0.7982779827798278,0.7982779827798278,1477801.4766009853,2952333.124691358,4426969.871287129,74809301.0,239.0,0.2714987714987715,865.0,0.2555282555282555,276.47058823529414,301.1904176904177,303.15560061100336,308.073694448601,311.5417572729944,358.42857142857144,568.6252043938313,592.9719905966269,1
